	T5161	T54	T55	T64	T65	T74	T75	T84	T85
K00835	0.190733132021371	0.867171002244162	0.417719516072042	1.15971468557556	1.14366762753551	-0.152489035931393	0.458783115653171	0.114869237301168	0.274918644202408
K00836	0.383939929207254	-0.0410743613472752	-0.173482899741077	0.117454427568187	-0.0966015037446239	0.304579960500349	-0.0269267946630158	0.01787145001749	-0.0230268192005822
K00841	-0.111126583757859	-0.110455717360986	-0.129223978948934	-0.231544968229285	-0.206314606817566	-0.106356818312937	-0.197265909222028	-0.228597561166342	-0.150814825651358
K00842	-0.515908026607886	-0.0640506198391364	0.233547458972594	-1.08314692167528	-0.15148157752524	-1.42058645315238	-0.425327253446664	-0.293498487535971	-0.110625218988137
K00847	0	-0.0942296250931923	-0.0377306817526227	-0.416814772792832	-0.234996590974651	-0.14408750006556	0	-0.14408750006556	0.128639772661713
K00848	-0.0767550093043274	-0.0191283430596401	-0.0436371845767405	-0.216988856828079	-0.104642468795086	-0.0627016891123417	-0.0514936166879436	-0.0841532467327061	0.00532374629617684
K00849	0	-0.139786980540254	-0.0909090909090909	-0.181818181818182	-0.234996590974651	-0.0377306817526222	-0.0377306817526222	-0.14408750006556	-0.0239122187121631
K00850	-0.14408750006556	-0.331259653615884	-0.232049183911707	-0.430633235833291	-0.325905681883741	-0.0993735822174075	0.0377306817526222	-0.0909090909090909	-0.0377306817526222
K00851	-0.0327877827248315	-0.259024964982632	-0.185526141009949	-0.743609717891497	-0.0971845845564394	0.118716120690793	-0.165160834828382	-0.0186828476139831	-0.139458860453531
K00852	0	0	0	0	0	0	0	0	0
K00853	-0.0775412125672633	-0.0142673446877798	-0.042948090927946	-0.217754782676171	-0.102837871591928	-0.0607095878891932	-0.0531804748599178	-0.0841727708178756	0.00829239384434644
K00854	-0.078095744522745	-0.00970255079262149	-0.0438875604423223	-0.211320533030131	-0.108025425386023	-0.0576360221232086	-0.0535399851261799	-0.068020620455963	0.0160515986509699
K00855	0.0319879374155996	0.0303238721944655	0.0157405274704575	0.0530875938181775	-0.00629386370158581	0.142976271183551	-0.0640169143887383	0.0490004204803773	0.132142833116934
K00857	-0.0909090909090909	-0.0733959020052369	-0.181818181818182	-0.37908409104021	-0.14408750006556	-0.04445800733842	-0.14408750006556	-0.14408750006556	-0.157905963106019
K00858	-0.0770906278686319	-1.34981239191106	-1.10999930710815	-1.88609052824393	-1.68909402469341	-0.838011884977342	-1.45659662814363	0.244357403170856	-0.644138338033689
K00859	-0.652933968043213	-0.341796685675296	0.0463624431166817	-0.329147771790072	0.162288608397011	-1.20726150037782	-0.397867960581229	-0.129735575316533	-0.434001535287796
K00863	0	0	-0.17040628344692	0.0669968721969268	-0.14408750006556	-0.14408750006556	-0.288175000131119	-0.221178127934192	-0.14408750006556
K00864	0.0377306817526222	-0.20203567466695	-0.0824445996007743	-0.232399395320399	-0.0821886890910422	-0.0909090909090909	0.0138184630404591	-0.0999577885046286	0.0377306817526222
K00865	0	0	0	0	0	0	0	0	0
K00867	0.0909090909090909	0.211084372262487	0.278081244459415	-0.0138184630404591	0.14408750006556	0.0138184630404589	0	-0.0467793793481593	0
K00868	-0.0531784091564687	0.0218137084291594	-0.0377306817526222	-0.273311479014494	-0.154585428921918	-0.0377306817526222	0.0377306817526222	-0.14408750006556	0.0239122187121631
K00869	-0.188217211626491	-0.192290206251262	-0.22552887035615	-0.435295099919082	-0.262633517055569	-0.106356818312937	-0.250444318378497	-0.332304711692051	-0.229642619242508
K00872	0	-0.139786980540254	0.0531784091564687	-0.350027915203832	-0.288175000131119	-0.0377306817526222	0.0292661904443061	-0.0292661904443056	0.0239122187121631
K00873	-0.111126583757859	-0.111126583757859	-0.14408750006556	-0.255214083823419	-0.14408750006556	-0.14408750006556	0	-0.14408750006556	-0.180247455324379
K00876	0	-0.237943998037594	-0.272727272727273	-0.721321908924271	-0.334207060678827	-0.0818603933135534	-0.181818181818182	-0.0909090909090909	-0.00960994919737391
K00878	-0.0531784091564687	-0.173353690509865	0	-0.0859592923616027	-0.0909090909090909	-0.0377306817526222	-0.197265909222028	-0.114821309621254	-0.069944279259871
K00880	-0.0031786055450237	0.0136095713713351	-0.0372749506337271	-0.0481268881892783	0.123475291887031	0.182077811925182	0.170997715776523	0.00294981703652943	0.304081142767648
K00882	-0.14408750006556	-0.134449933009003	-0.0221750529896444	-0.288175000131119	-0.164304992914328	-0.120175281353397	0.0441297115609311	-0.277677071274762	0.018420833319547
K00884	0.295557749319896	0.920340266712966	-0.0172900859287088	-0.0928026732019618	0.376600325926243	0.278487840603629	-0.00459663911635292	0.366983459906641	-0.611659618609924
K00885	0.204301829342403	1.18483401790123	0.283872030082965	-0.00267614709220254	0.207191897283965	0.58171993421672	-4.35536725736155	0.24889517402438	-1.04518730298474
K00886	0.14408750006556	-0.0531784091564687	0.0669968721969278	0	0.14408750006556	-0.0909090909090909	0.14408750006556	0.0909090909090909	0
K00887	0	-0.14408750006556	0	-0.384632221349079	0	-0.14408750006556	0	-0.14408750006556	0
K00891	0.14408750006556	-0.14408750006556	0	-0.288175000131119	-0.14408750006556	-0.308392492979887	-0.14408750006556	-0.020217492848768	-0.14408750006556
K00895	-0.0786200049084368	-0.231509636368937	-0.0750181453316756	-0.318028954724835	-0.180989909751861	-0.0765643536735138	-0.0693996903281447	-0.100159733686765	0.0240880660460951
K00897	-0.157785719087879	-0.868685417557869	0.0935075416324545	0.158482224982247	-0.302921940023118	-0.334264961036969	-0.14408750006556	0.00567291531901985	-0.179472833790111
K00899	-0.0254437270382859	0.0271709812021095	-0.0300562415994221	0.682522824335947	0.32251377952408	0.0163441764998899	0.105955020620319	0.138129817828167	0.151124674956104
K00901	0.00261841092371155	-0.278617076534731	0.15842878392252	0.122187332870652	0.143732163010931	-0.0453146911448977	-0.0213699131419661	0.145368469452566	-0.152913726935152
K00906	-0.0773476182770303	-0.0156675797519076	-0.0439917961171164	-0.213638999053379	-0.098433728342453	-0.0565434389258557	-0.05233408307995	-0.0820280606863519	0.012513627840863
K00912	0	0.14408750006556	-0.240544721283518	-0.4849000669594	-0.14408750006556	0	0	0	0
K00917	0	-0.0478244374243264	-0.142458235702172	-0.592233924802705	-0.211084372262487	-0.0909090909090909	-0.114821309621254	-0.128639772661713	-0.157905963106019
K00919	0.205970840485883	0.288175000131119	0.288175000131119	0.14408750006556	0.298523549289602	0.19078657338289	0.288175000131119	0.801052432141005	0.14408750006556
K00925	0.120257702098382	0.37518001208469	0.251452022960866	0.0723941059276829	0.0362629939907111	-0.298676968047776	0.0991191112499986	-0.149929935385209	0.152878485715962
K00926	-0.221302113640504	0.293473439592748	0.4583133264993	0.14408750006556	0.686259035146985	-0.14408750006556	-0.166514203894804	-0.509541075331197	-0.0775019307368841
K00927	-0.269266541742407	-0.505429618132088	-0.284441477020103	-1.27247073568228	-0.462266893321402	-0.273234093956259	-0.40471076677522	-0.505743594861375	-0.356060713517762
K00928	-0.68644378538485	-1.29602203366856	-0.362889044835912	-1.01117794351778	-0.681145703911751	-1.207591991236	-4.25727954532343	-0.238798425128707	-0.0949867487076596
K00929	0.136508758362846	0.0731673516603486	0.0367893497980609	-0.248303240116124	-0.364980358793535	0.25687647699865	-0.0045008499579857	0.0940799696205507	0.349221695324238
K00930	-13.9800973218231	0.0132534574255426	-0.0674424299883602	-0.274793019878987	1.14847118101989	0.0560538744170364	0.372221635774572	0.207963806242152	0.742895857567999
K00931	-0.0669968721969278	0	0	-0.0669968721969278	0.0770906278686319	0.0909090909090909	0	-0.14408750006556	0
K00936	-0.0441297115609311	-0.405111744236268	-0.404773836790682	-0.667259091171329	-0.178895687680496	-0.185290045954841	-0.181818181818182	-0.399301583888978	-0.0165797038625971
K00937	-0.14408750006556	0.14408750006556	-0.14408750006556	-0.14408750006556	-0.14408750006556	0.14408750006556	0	0	0
K00938	-0.211084372262487	0.00846449130831656	0	-0.0909090909090909	0.14408750006556	-0.211084372262487	0	-0.14408750006556	-0.0531784091564687
K00939	0.111126583757859	-0.321348097022408	-0.40526407079856	-0.432262500196679	-1.37106089521287	-0.14408750006556	0.0669968721969278	0	-0.0669968721969278
K00940	-0.14408750006556	-0.14408750006556	0	-0.14408750006556	0	0	0	-0.14408750006556	0
K00941	-0.0909090909090901	0.0909090909090909	-0.0239122187121633	-0.181818181818182	-0.0999577885046284	-0.181818181818182	-0.0441297115609313	0.0616429004647853	0
K00942	-0.372982800507616	-0.563228937341056	-0.3693645270478	-0.974069609932641	-1.26199422688004	-0.680932293808305	-0.52462082236659	-0.323237043968198	-0.921411559344001
K00943	0	0.592852893506166	0.869888410915574	0.221178127934192	1.41790671990227	-0.212594797349655	0.737495812164007	-0.234229567766257	-0.233258607962814
K00945	-0.178123455954787	-0.14135289586205	-0.0569031165252236	-0.780769532089519	-0.416814772792832	-0.111126583757859	-0.227500030957199	-0.111126583757859	-0.0441297115609311
K00946	0.0909090909090903	-0.14408750006556	0	-0.325905681883741	0	-0.184522485763096	-0.14408750006556	0	0.144087500065559
K00948	-0.0239122187121631	-0.0244964249993842	0	-0.211084372262487	-0.10472755394955	-0.0531784091564687	-0.093506286563343	-0.0824445996007743	-0.0447139178481522
K00949	0.00664213292633856	-0.247782339272878	-0.279126302535582	-0.656473227853273	-0.38116235993192	-0.270661811227265	-0.288175000131119	-0.167999718777723	-0.176464210086039
K00950	-0.14408750006556	0.45858128357804	0	-0.288175000131119	-0.288175000131119	0	0	-0.0482286106089797	0.14408750006556
K00952	-0.333904130288723	-0.704226035587384	-0.264652760966948	-1.03722821886931	-0.286881264359954	-0.539931926405072	-0.600358286499744	-0.480223651296603	-0.184981832468669
K00954	-0.779472998234548	-0.50928411248287	-0.66103126100102	-1.68949682848049	-1.03498005841435	-0.34654073030528	-0.441634635920689	-0.232994199490105	-0.181342122875805
K00956	-0.076958659960589	-0.0136509010024352	-0.044662434724674	-0.221200375281103	-0.0977679859001819	-0.0644860078910302	-0.0468899411979367	-0.0871905450856868	0.0108405002398003
K00957	0.170639691567725	0.110599329130773	0.111168707225916	0.517169050319322	-0.147667794622375	0.144358154718744	0.142824542615844	0.150845561338839	-0.00699578743372568
K00958	0.00957754546783882	0.958348061669442	-0.228233091786138	-0.794708249315476	-0.740796335430792	0.157370760888997	-0.14408750006556	0.179447552109629	-0.0872757811529416
K00963	-0.75361068400996	-0.0498655004320996	0.333959674908195	-0.104498957777811	-0.211289712929728	-0.783552483845938	-0.295076924560484	-0.530262728560431	-0.215854137707409
K00965	0.166370454414335	-0.0393599461160095	-0.120175281353397	-0.228269265388853	0	0.0625505448804781	-0.0616429004647853	-0.034848058141046	-0.144087500065559
K00969	0	-0.0138184630404591	0.0138184630404591	-0.137688470257251	0	-0.0909090909090909	0	-0.0909090909090909	0.14408750006556
K00970	0.14408750006556	-0.184522485763096	0	-0.288175000131119	0	-0.184522485763096	-0.14408750006556	-0.14408750006556	0
K00971	0	0	0	-0.14408750006556	-0.14408750006556	0	0.14408750006556	-0.14408750006556	0
K00973	-0.036230492767395	0.341129678597929	0.544076759180713	0.506245516608591	0.027810587056842	0.46614633503635	0.18886404861019	-0.291696249183053	0.147348107774637
K00974	-0.170406283446922	-0.118726050092576	-0.355171872328047	-0.780971392394486	-0.225509982806588	-0.0523815978628839	-0.0976051856113917	-0.287984369146067	-0.0704484949422933
K00975	0	-0.0909090909090909	-0.0909090909090909	-0.24881505401511	-0.416814772792832	-0.0909090909090909	-0.0377306817526222	-0.0531784091564695	-0.0531784091564687
K00978	-1.49439503255306	-1.83047110687682	-1.1787579104342	-3.85281077106802	-0.531699152429547	-1.16417200805035	-0.952986620116581	-0.886022103283457	0.560684523354952
K00979	-0.205044012020356	-0.320469012280436	-0.514114546167977	-1.41571197658237	-0.631021576598109	-0.1645964549677	-0.135141708787287	-0.13764352376788	-0.0586517112867333
K00980	-0.267079219310657	-0.374013629999558	-0.56155716236575	-0.694825833125054	-0.574823096800411	-0.557809190527286	0.351150503356495	-0.661247750609162	0.18789750278833
K00981	-0.287814190839942	-0.214701489155523	0.0296852134672684	-0.603826884719117	-0.0616429004647853	-0.459152107477145	-0.14408750006556	-0.306263705304327	-0.223210500924097
K00982	0.218209326770519	1.18142521437094	1.37806029586382	1.57510178331601	0.600952600897629	0.327233333564348	0.873799793624635	0.80513496166708	0.353959032390712
K00983	0.236004511811361	0.0131263553941068	0.232172698803851	-0.0525685607717069	0.157282147545489	-0.388778869226135	0.082209513422677	-0.400659989830883	0.0980174597316086
K00986	0.0645143861973155	0.12181132038011	-0.101868993101939	-0.0582143942618713	-0.162206482631324	-0.14408750006556	0.117437772999428	-0.274467731751519	0.0025142129911696
K00989	-0.355171872328047	0.14408750006556	0	-0.14408750006556	0.14408750006556	0	0.14408750006556	0	0.170406283446916
K00990	0.139972818524546	0.83789569288049	0.384221541729337	0.684722591082497	0.453063114967175	-0.0202112707546721	0.40472194595138	0.439831323217708	0.129394376155086
K00991	0	-0.0770906278686319	0.0909090909090909	-0.305795297325635	-0.244045288570188	-0.181818181818182	-0.0909090909090909	0	0
K00995	0.0367213724505843	0.107607608344429	0.208731769369251	0.210442310014495	0.257255433898663	-0.145001469580462	0.459899426277597	-0.260219326926637	0.132918704812329
K00996	-0.0278888174829574	0.283452967922883	0.15533542301847	0.0571632768320937	-0.7442810327582	-0.601353891193554	0.369291843334249	-0.439484834772441	-0.0719695759936246
K00997	-0.0909090909090909	-0.14408750006556	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909	0	0	0	0
K00998	-0.39235881165813	0.321195634966238	-0.0165222786734961	-1.84610498691307	0.00996642430117169	-0.474984133684352	-0.115992440462527	0.0882148931128958	-0.217872321655605
K01000	-0.126276571885991	-0.344777747258776	-0.730580681220897	-1.5623942715159	-0.880480261121644	-0.288175000131119	-0.111938686009678	0.171510745507478	-0.206479420626104
K01006	0.144087500065559	-0.14408750006556	-0.0825168409105743	-0.915790533139847	-0.14408750006556	-0.0452567139381553	0	-0.14408750006556	-0.109157523159284
K01007	-0.0819197256351381	0.69567193998129	0.428681278533035	0.319484865235997	0.545089190658177	-0.256221586096788	0.176917558215709	0.10609936175689	0.139179166613145
K01008	0.412864649676717	1.00955955011939	0.0683925307404917	0.674481525983218	-0.184018498879865	-0.0531735170345862	0.53296825248189	-0.216078091844481	0.216134034242097
K01011	-0.0742405194052848	-0.026675114748071	-0.0483869372398651	-0.210444688360643	-0.086689174504943	-0.0473070322168587	-0.0716447837593396	-0.0529606321710277	0.0200724671521916
K01012	-0.170406283446922	0.0193465730746221	-0.325662578765712	-0.992292632306151	-0.383989213629879	-0.117525613566168	0.000957333408379022	-0.280386363195542	0
K01023	-0.0790952372110984	-0.0257974943677778	-0.0519523712776262	-0.276579661189569	-0.175586331178681	-0.0561674705431023	-0.056933182884233	-0.0837390435090771	0.00805372346264154
K01027	-0.0989977343975603	0.0326690177437595	-0.00771078266003787	1.16714867576809	0.130261334241547	0.330021210878	0.164862331866184	0.765356761678153	0.162617852823686
K01034	-0.0464439929432074	0.334093609932384	0.272774554113394	0.314745019714363	0.302759703042079	0.0691622099328639	-0.284241064906624	0.0961631474742032	0.263993434290655
K01035	-0.0749309538630479	-0.0500787198078992	-0.0740723048324997	-0.326800527730683	-0.139277661387643	-0.0963704831585133	-0.0835910966756327	-0.12189700258943	-0.0208575884484468
K01039	-0.272121514256384	-0.256408532293994	-0.0281574917010219	-0.399126232186066	0.205930582763762	-0.374179787642233	-0.293145771710149	-0.366855369020631	-0.267770800150596
K01040	0.00115948749669218	-0.294154012241814	0.725640010717018	0.74931730349456	0.162261742465105	0.043895601417764	-4.68299823856623	-0.197324779420668	-0.230081674483436
K01042	-1.03670583889946	0.159813619673677	0.94162297678062	-0.377081784042998	0.0809984907815494	-0.444204052505172	-0.0945259359024685	0.403530199040628	-0.114742565495958
K01048	-0.2692864911454	0.475264631294878	0.17881876461004	-0.771637667527946	-0.392200385136727	-0.785691782676269	-0.203899105643174	-0.0614770774801973	-0.014241365057131
K01051	0.0410876200995144	0.269643855525316	-0.0210059515022245	0.306359042755177	0.320229574942908	-0.0700190034836494	-0.160019937946971	-0.220086141570155	0.0207676585963134
K01055	-0.0200589769533592	0.0304624064139732	0.114286371052676	-0.30320438069345	0.0817252381460091	0.117182418539472	0.150083267919623	-0.0766548840779138	0.000147975905609211
K01056	-0.160231531155518	-0.472611173203208	-0.0497309628805458	-1.14463997168441	-0.520697736480829	-0.137741907746594	-0.228269265388853	-0.2389788986457	-0.0213492401451456
K01057	-0.154031784418649	-0.480958979519877	-0.364798596856454	-0.448123490293465	-0.399078750204195	0.426285105578216	-0.0700580671046822	-0.00272669392797392	-0.152211996316728
K01058	-0.0781543089871054	-0.0105463005304423	-0.0448665142068837	-0.216628189614344	-0.101421632612688	-0.0616717252902739	-0.0528549117801234	-0.0824421457393598	0.00839955703882854
K01060	-0.0531784091564687	0	-0.14408750006556	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909	-0.181818181818182
K01069	0	0	0	0	0	0	0	0	0
K01070	0.163373900831094	0.132346504589613	-0.00106198227705789	0.670871618172008	-0.000273237795965351	0.480461586336213	0.142874829100378	-0.0271293910957127	0.0041570125534191
K01071	0.0482286106089786	0.0909090909090893	-0.0482286106089792	-0.32590568188374	-0.288175000131119	-0.14408750006556	-0.14408750006556	-0.14408750006556	-0.14408750006556
K01077	-0.0619627003967496	-0.209841192555729	-0.209516340021556	-0.70715786636317	-0.365406104570741	-0.0715742013388382	-0.188334549558475	0.0699955714286259	0.0723079310355834
K01079	0	-0.0770906278686319	0.14408750006556	-0.14408750006556	-0.14408750006556	-0.14408750006556	0	-0.14408750006556	0
K01081	0	0	-0.14408750006556	-0.308392492979887	-0.288175000131119	0	0	0	0
K01082	0.144087500065559	-0.00925953512853571	0	0.145740071298508	0	0.144087500065559	0.14408750006556	0.144087500065559	0.144087500065559
K01085	0.56600469026815	-0.288175000131119	0	-1.14736999800863	-0.979643595497804	0.138990845398892	0	0.14408750006556	0.14408750006556
K01089	-0.0734694198124731	-0.497404867206799	-0.23617968493531	-0.872199507294495	-0.311520674187449	-0.305854597928186	-0.454333551812319	-0.483029849722178	-0.343543266947872
K01090	0.14408750006556	0.886503987045725	1.51671882205083	1.63616170534339	1.77334821884731	0.211084372262487	0.240544721283519	0.14408750006556	0.114325222464074
K01091	-0.0864627635926414	0.0464510835706709	0	-0.133993744393856	-0.128639772661713	0.00846449130831656	-0.0754613635052443	-0.0909090909090909	0.128639772661713
K01092	-0.0475309808012144	0.976212222641251	0.703070763917582	1.17206978366745	2.6817202343791	-0.0167658701034025	-0.172649094172437	0.123443343404521	-0.00771717250786465
K01095	0	0.14408750006556	0	0.14408750006556	0	0	0	0	0
K01096	-0.287947312063077	-0.728760149169466	-0.292207217439097	-0.318791608310961	-0.306948734233699	-0.238669242477659	-0.260664243238781	0.151079276896185	-0.22225094542131
K01101	0.029005151358499	0.0770906278686319	0.0505812135022166	-0.0669968721969278	-0.0669968721969278	0.0265094143664153	-0.211084372262487	-0.194668713567776	-0.0909090909090909
K01104	-0.181818181818181	0.042680480300111	-0.0502310020935255	-0.222496270633747	-0.0784087705681876	-0.0531784091564687	0	-0.0909090909090909	0
K01113	0.199967200659086	0.385681511634034	0.460229144720336	0.26968856663668	-0.0767422679409803	0.313027718568769	0.54652524094688	0.180585495743	0.142532423575977
K01118	0.144087500065559	0.00386885453456287	-0.144087500065559	0.141571184347018	0	0.14408750006556	0.14408750006556	0.14408750006556	0.144087500065559
K01119	0	0.14408750006556	-0.14408750006556	-0.14408750006556	-0.14408750006556	0	0	-0.14408750006556	0.14408750006556
K01126	0	-0.416814772792832	-0.14408750006556	-0.348827478677423	0.020217492848768	-0.00937213572400934	0	-0.184522485763096	0
K01129	0.000791677019246348	0.151708067030247	-0.144087500065559	0.147424934461607	-0.00326735282446481	0.00108392430689267	-0.00160598857232456	0.14408750006556	0.00622915843257972
K01130	-0.160905566842436	0.170100014504397	0.0375436782446767	-0.129003251265355	-0.404908097727362	0.359401447353265	-0.0804995240502209	-0.119151067680775	0.0970611616228396
K01139	0	0.144087500065559	0	0	0	0	0	0	0
K01141	-0.197830714311022	-0.141913778348177	0.162942714009696	-0.49951830839417	0.206826961592379	-0.191796090820715	-0.30059535673424	0.193218807534812	-0.208291728481629
K01142	-0.120418602543481	0.362177684849432	0.176184675886621	0.629118454939707	0.560524951733689	0.143183972680583	0.0663260058000552	-0.0423226700207323	0.261093582012484
K01144	0.141665607347288	-0.452450350279751	-1.22349981077696	-1.53275178249304	-0.837489004937141	-0.138908210480294	0.00133831870061485	0.0106760547762089	-0.041912189012589
K01147	0.253621730910474	0.588350441824247	0.311098522647925	0.789922073470977	0.582170341528176	-0.186873851580662	0.20350292691729	0.192662792771991	0.38175608008383
K01151	-0.92374464502486	-0.102029601292197	0.365903287611981	1.35906959283844	1.19580016323737	-0.534713473639479	-1.01128791187853	-0.375718126933115	-0.668867383881383
K01153	-0.0909090909090909	0.0909090909090909	0.14408750006556	-0.135038802470022	-0.133993744393856	0	0	0	0
K01154	-0.145721896724577	0.145551872343953	0	0.150727951146419	0.14408750006556	0.00397604004480941	-0.00315940487998906	-0.000706080276699081	0.00958372338510765
K01155	-0.00270430394491376	0.0292661904443056	-0.179454981042459	-0.184700805429758	-0.258830889833042	-0.0824445996007743	-0.14408750006556	0.084181765323293	0.050252917724728
K01156	-0.0253287306693056	0.43037998159857	0.454710246019354	0.809651500003393	0.289156916724014	0.120185908774667	-0.0255676030189055	-0.023864242044582	0.0136679742337394
K01159	-0.144087500065559	0.144087500065559	0	-1.45916680528546	-1.26298235505203	-0.176628253277564	-0.186580649796942	-0.188537942266038	0.234285440882054
K01160	0	0	0	0	0	0	0.14408750006556	0	0
K01163	0.167855427979668	-0.973417597346862	-0.967455078516838	-2.60782103854233	-1.41588674513041	-0.505708899355342	-0.324162714686517	-1.05758292265208	-0.773811521560932
K01166	-0.400791816690813	-0.202730270270183	-0.0666457852627971	-0.527739890375819	-0.286351242977296	-0.243713248261325	-0.277067673544809	8.44561160640249	-0.352448945136248
K01173	-0.126246630426335	-1.70814638331473	-0.632219667460405	-2.03782482795921	-1.57507466737425	-0.122769507334162	-0.892531094042913	0.100448333633533	0.613341176148412
K01174	0.107943719497167	-0.208707777667852	-0.435763152985543	-0.619866372809755	-0.952378711314668	-0.144087500065559	-0.00419728922117522	0.00882431072365138	-0.183779625558864
K01175	-0.232570592392563	-0.823513334964994	-0.37180351408692	-0.499068708451815	-0.190226877104489	-0.125067772361062	-4.63751996667634	-0.0586702401696584	0.223147736012401
K01176	0	0.14408750006556	-0.14408750006556	-0.288175000131119	-0.14408750006556	0	-0.14408750006556	0	0.14408750006556
K01179	-0.981615599333544	-0.438013647793124	-0.383824070525802	-0.966740424932706	0.10122470529474	-0.352033140390109	-0.884687520276027	-1.10659349354985	-0.290681793608626
K01182	-0.0282127382374686	0.178123455954787	1.03043926619254	0.278081244459415	0.499259372393607	0.178123455954787	0.155023339494442	-0.0441297115609311	0.166954660701556
K01185	0.0138128170259241	-0.817716193519926	-0.356542832155474	-1.3260948573358	-1.71142700072228	-0.901283988728602	-1.07511982384825	-0.836546696460133	0.260664273047482
K01186	0.14408750006556	0.14408750006556	0	0.14408750006556	0	0	0	0.144087500065559	0
K01187	-0.25709080633967	-0.414777956966499	-0.355129071374495	-0.735195585887705	-0.67107592146528	-0.0983693612987266	-0.362825174493275	-0.273847242841367	-0.0153818156344385
K01190	-0.14408750006556	0.14408750006556	0	-0.184522485763096	-0.4849000669594	0	-0.14408750006556	-0.144087500065559	0.14408750006556
K01191	-0.0780104411285265	-0.0148057118280382	-0.0442566078768536	-0.217718277903162	-0.103407424668583	-0.05868761329638	-0.0551748984034484	-0.0840807738979799	0.00497508121958907
K01193	-0.128639772661713	-0.0356652202526145	0.0187682615879474	-0.173353690509865	-0.0447139178481522	-0.0377306817526222	0.0292661904443056	-0.0824445996007743	0.0239122187121631
K01194	-0.0103922722591014	0.102298672325632	0.100682015191425	0.0447668300667281	0.0979011416553403	0.145546936553016	0.132535150461978	-0.0843485124329465	0.164100657466255
K01198	0.127551599703702	0.192934379096092	-0.196098030761818	-0.270196963586711	-0.0217729158177245	0.0291537222368942	0.00385914762239766	0.0985109159578295	-0.172493921935885
K01200	-0.398909976628782	0.0940550955594552	0.225551148802725	0.492624368411017	-0.3880122238213	-0.411719257691789	-0.3811530746238	0.321360810546564	-0.24089728265082
K01201	-0.147536084789393	-0.246989869582646	-0.023661572027834	-0.434456420101271	-0.15717333743647	-0.464535892119826	-0.154573136184363	-0.245656031792919	0.130848141410596
K01206	0	-0.135623008757243	-0.0482286106089799	-0.405402874421572	-0.255214083823419	-0.0669968721969278	-0.14408750006556	0.0733959020052369	-0.0669968721969278
K01207	-0.0585015725303587	-0.0155233416444728	-0.118378184105603	0.541205923219565	-0.181437087537331	0.303376804778634	-0.614927333465772	-0.334296882190451	0.017906859677789
K01209	-0.0102781076707524	-0.164509295207889	-0.03864145893129	-0.378202599070435	-0.124713365201309	-0.0391199700342433	-0.144469854734091	-0.200366736019555	-0.148268426807076
K01215	0.0909090909090909	0.0335667099696108	-0.0417665107852089	0.0616429004647853	-0.0292661904443058	-0.0555416099321909	-0.0973081207174	-0.0138184630404594	-0.126574311161705
K01218	-0.0761423926085463	-0.0226683573362065	-0.0517344874871781	-0.238731253352857	-0.119158210251117	-0.0639778307380858	-0.052410599932859	-0.0696408794630966	0.0150307842816508
K01220	-0.0377306817526222	-0.0727901083433268	-0.141140093002616	-0.446080963237138	-0.293528971863262	-0.0909090909090909	-0.114821309621254	-0.120175281353397	-0.173353690509865
K01222	-0.170751156262047	-0.0196704426721226	-0.0409994028648355	-0.215941045408412	-0.0934889038478104	-0.0622811896344692	-0.0611016362391991	-0.0750193681002019	-0.0113015268618171
K01223	-0.0377306817526222	-0.150195399688565	-0.0776748341558528	-0.461528690640985	-0.20901891076248	-0.120175281353397	-0.0292661904443056	-0.221178127934192	-0.188217211626491
K01224	-0.00601647503300191	0.17364130813594	-0.036717490571523	0.315066073867192	0.27793791832527	-0.381940507289089	0.0257747501828427	-0.389904446022623	-0.311124372565126
K01226	-0.0377306817526222	-0.0713176331135264	-0.0377306817526222	-0.325905681883741	-0.0239122187121633	-0.0531784091564687	-0.14408750006556	-0.0377306817526222	-0.0892798265457034
K01227	-0.223101537314708	-0.40566965290307	0.151637351979939	-0.168782625527814	-0.221941655035058	0.331768385685296	-0.0517354111514779	0.132880231851617	0.184929648838893
K01232	-0.354154060086185	-0.8422102227902	-0.215021427477819	-1.82709539088228	-1.30298077438142	-1.47562460646133	-0.285261149711	-0.568387207373886	0.106939145852474
K01236	-0.0806490199326843	-0.0281209951225644	-0.0423800049347921	-0.135592386153581	-0.0157351603736754	-0.0383295067083402	-0.0391571366666697	-0.217209225962858	0.00160914537549123
K01239	-0.0375268940248377	0.0828815665748124	0.0547850886137514	-0.0215862338524899	-0.0198524269913236	0.0563671887390675	-0.0190138307398981	0.0126548150831105	0.0512013984691063
K01243	0.144087500065559	0.144087500065559	0.327155641248097	-0.255214083823419	-0.00204292095939884	-0.132988034107846	-0.0441297115609311	0.0546091225717842	0.106918720148472
K01246	0.231301865111256	1.79416386765565	0.37908409104021	0.860684978105641	0.0521986803501192	-0.749913236135879	1.37265816750265	0.0555113613809612	-0.167999718777722
K01251	-0.0492236493985061	-0.0495505396316593	-0.0493716319000829	-0.226789661915222	-0.120678869853107	0.0140602262040953	0.00730762320228254	0.0604700289789151	0.104657041653499
K01252	-0.0548707435353184	-0.168423393259004	1.77831329076423	0.259043672520933	0.521587192259161	-0.147236826275932	0.189820303768009	0.091478393969054	0.0619887737057346
K01255	0	0	0	0	0	0	0	0	0
