	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T51	mean_md_H_T52	mean_md_H_T53	mean_md_H_T54	mean_md_H_T55	mean_md_H_T61	mean_md_H_T62	mean_md_H_T63	mean_md_H_T64	mean_md_H_T65	mean_md_H_T71	mean_md_H_T72	mean_md_H_T73	mean_md_H_T74	mean_md_H_T75	mean_md_H_T81	mean_md_H_T82	mean_md_H_T83	mean_md_H_T84	mean_md_H_T85
139428.14341.S543	1.03655817898333	1.03871340792073	1.4751996843178	1.40880216586191	1.50044414522191	1.52107918133201	1.34836645371002	1.73689349801289	1.56504548807021	1.54086948210674	1.46390732798669	1.2138546071055	1.76548175265685	1.76604770887537	1.78231012509967	1.87050668864553	1.66361114645413	1.8710305991265	1.78296262283337	1.81029076173353	1.75382098246472	1.48709514860951
139428.14341.S546	0.95399624685488	0.653509996595415	1.42944174296301	1.44280664648573	1.48630376881822	1.52775753260108	1.5257881904908	1.68388147172103	1.51425084028991	1.51202252210023	1.56112741930117	1.34461689125367	1.63277099665361	1.66094779544099	1.70950820630115	1.79212774128664	1.66577140266702	1.76489667608824	1.79662499835824	1.73835379388436	1.75469628542733	1.49369005607385
139428.14341.S547	0.67772808742881	0.443343184576974	1.74114103992463	1.59355925456413	1.68982018213124	1.72055409721575	1.62532280995905	2.06160885635948	1.82218501444554	1.74799437610857	1.73433604400594	1.47296778856747	1.9978047476686	2.00840752421923	2.04039565995782	2.11331226418489	1.89771777456261	2.1542328743337	2.031591591371	2.03117277431499	2.02004164315895	1.76384199653154
139428.14341.S548	1.06778548286061	0.644860918834797	2.06567225953825	1.79853476181343	1.96078419429964	1.98979968714677	1.69495483724768	2.36863175357272	2.10053465749279	2.03738656528072	1.9281663890126	1.60239388238052	2.37649420970669	2.33271880313879	2.34987302166931	2.41179973490021	2.16500840570828	2.49234196389618	2.20980776897509	2.29785614708954	2.24537766262965	1.98983167115191
139428.14341.S549	0.68867304121164	0.456758792586305	2.14389731653978	1.88201969043193	2.00378335954097	2.04165298527247	1.91789252817823	2.45822765313446	2.1804856942454	2.0762696864924	2.05659740968663	1.81391169008428	2.37976940005217	2.35481269724898	2.39621724586284	2.45535816345832	2.22740753145385	2.54686779845706	2.33913738120521	2.34507593612316	2.35951268922353	2.08699236760755
139428.14341.S55	0.845704510175217	0.612899565421879	1.49602949099464	1.68432360353211	1.65622575036654	1.72352454746159	1.88368054435296	1.62659658796379	1.52932278482753	1.69911709792834	1.80024424245312	1.7275928255598	1.55370101245271	1.62162981432086	1.6713263607122	1.72814111372476	1.78626724297785	1.72853238218046	1.83150534375198	1.78555094702354	1.81235273785939	1.63995111690368
139428.14341.S550	0.801153505726853	0.576766253438136	1.75954424899101	1.59586357446165	1.69175580603797	1.73267364433247	1.59420532457704	2.07461427268341	1.83305436360796	1.76541245390417	1.72342967679422	1.44894498240132	2.03186054131684	2.0324364280594	2.05837026663776	2.12665359848304	1.90317694554773	2.17741185577511	2.02917962105576	2.04685921198185	2.02327168543533	1.76354121819599
139428.14341.S551	0.948416421669789	0.728741594840038	2.59870936317908	2.34142660447865	2.40246811037168	2.45669351556976	2.35925660599564	2.89942919384407	2.62192671581775	2.50947242126844	2.51294076796284	2.28169022118879	2.79976522082547	2.75395087906616	2.80676165154817	2.85454389108249	2.68157277192853	2.98420452683304	2.74218174338765	2.72590690217323	2.78484165900376	2.48824483449141
139428.14341.S552	0.79804949984602	0.642577836022903	2.38238720201002	2.15122579855062	2.22698312243645	2.24815050163937	2.20947631276746	2.67849190961698	2.41021729803968	2.29595792839846	2.32278979609101	2.10600985410249	2.56992904060872	2.53193325578609	2.58726993971799	2.6467769479226	2.48316593301606	2.75815996967386	2.55512638145732	2.53748376045433	2.59184144593238	2.31773948745769
139428.14341.S553	0.966373894013408	0.673159039256969	1.63527515438287	1.66838136195601	1.6832568483813	1.7109842940227	1.8131085082186	1.85446059947434	1.68324443805022	1.70447631557378	1.78587319766914	1.64214638990928	1.75783956315726	1.78654359911703	1.8319684769749	1.93227415312937	1.87312738325013	1.92152601977001	1.96614258113421	1.86569977098373	1.94157161233993	1.72349244055688
139428.14341.S554	0.897692044199223	0.922916036050447	2.15313708915206	1.88166652516767	2.02181279797054	2.05920461050738	1.80083798867247	2.46835097690979	2.17610354172376	2.10642909125722	2.02114480113339	1.72819960370338	2.43839382330601	2.40128251749656	2.42862053018515	2.48057555438875	2.2367781502956	2.57702933399887	2.30819318247936	2.36601472612133	2.33865054616381	2.06492093504194
139428.14341.S555	0.840389375130787	0.908820992563643	2.44699557351106	2.15778376267136	2.27140442195002	2.31432084701632	2.10141511793135	2.7616634685046	2.4697508797257	2.36689187465822	2.31856245683774	2.05644941325311	2.69724931405218	2.65176573124324	2.69256476341119	2.74254358430607	2.50671736665716	2.85732979250219	2.5771274160669	2.59835239958457	2.61424588224406	2.32413997377185
139428.14341.S556	1.85635702119279	1.27387417913824	1.18995169903101	1.50011456309012	1.46230674663765	1.47983049880465	1.64678178101825	1.22781600303417	1.14814790211347	1.44418737654337	1.54208463286245	1.57257452531456	1.19132486954647	1.33397745037994	1.37489540134448	1.34843268425989	1.45045037112916	1.35917812119272	1.46155626282292	1.51311982912622	1.43235359645831	1.30144314262975
139428.14341.S557	1.03321500909245	0.712274921265396	1.44754735463885	1.38669563612389	1.4792284198656	1.49575385115547	1.2903476008145	1.68391817311023	1.52843667966611	1.5171750549057	1.42651722199752	1.17690926597243	1.74286862303789	1.73490433350849	1.7492018020808	1.8381380457493	1.63237706714924	1.83786110359252	1.740848075377	1.78230245583817	1.70967724268646	1.44557968099911
139428.14341.S558	0.729042763460108	0.503600403988938	1.81648322112558	1.72953003682356	1.79013582576083	1.80829396049512	1.83291902542576	2.08664744090815	1.85002680187929	1.80094519003639	1.87771605106955	1.67857372815909	1.97824706041085	1.99168573537074	2.03607928071062	2.13165009067452	2.00444459050117	2.14741595900307	2.10568648128824	2.03877726821943	2.08741157210486	1.86336320188596
139428.14341.S559	0.778956378470005	0.516425533916645	2.0733065617217	1.81562464294666	1.9534156530469	1.99104492645847	1.74852372578768	2.38821852285643	2.09701739912623	2.03569593708056	1.9519447640972	1.65795517508863	2.35975379257974	2.32767282823324	2.35339533968625	2.40498194892329	2.16592234559368	2.49778863343974	2.24643652199572	2.30075957528467	2.27136473014496	2.00168187331596
139428.14341.S56	0.506437010112135	0.32065355545251	1.96614362810604	2.30377889573369	2.19946686377835	2.2665875631831	2.56862130114733	1.87835736634122	1.95643332773322	2.21354865004543	2.37415231424492	2.45407351492723	1.82566646131028	1.96304311286727	2.01246475042316	2.07501082389586	2.23754292294241	2.00412275381893	2.18233548682746	2.18650688553574	2.13434123492891	2.14283096120614
139428.14341.S560	0.669600035841332	0.465001435006331	1.92117727060603	1.74575809799194	1.83810692727509	1.85886475447171	1.83099285709989	2.22145961722774	1.96855849696269	1.86399680360923	1.9106394612197	1.67840571214469	2.12309663530054	2.12301646586443	2.16601728232465	2.24574388877017	2.06315840919589	2.29577581926597	2.17690440177337	2.14983272905631	2.17127674120919	1.93058415211391
139428.14341.S561	0.763711612283712	0.537345724405939	2.16480210886141	1.95519699028364	2.04392337837567	2.06401506690368	2.0386316510306	2.46048325810088	2.19879523587002	2.07819711492567	2.12231159663788	1.91134172711724	2.35192903651105	2.33065568120921	2.38013200079024	2.45328063227151	2.28359826641933	2.53630398725637	2.36878242009397	2.34987133198167	2.39374638394844	2.13841428101159
139428.14341.S562	0.785961163584522	0.630107523938474	2.11187989504031	1.85201211489832	1.97888254875915	2.01931714643201	1.82819265966663	2.42998744348487	2.14451251446467	2.06061937650108	1.99476560258188	1.73622716221194	2.37628517282203	2.34846535615065	2.38185735922371	2.43510231391204	2.19512737662999	2.52910877335693	2.29654348743066	2.32675883988734	2.31805993521555	2.04351689918951
139428.14341.S563	1.0418450413871	0.963898068846384	1.65015184470093	1.7052640846618	1.71018152564852	1.74663922858311	1.86271835088927	1.85426113594585	1.69469185013569	1.73656715392036	1.81522513662172	1.69344943954142	1.75406661276629	1.79115547836791	1.83461060014049	1.93298882003543	1.89524986871307	1.92644684959487	1.97866705404101	1.87333671046911	1.95652295230114	1.74713457434678
139428.14341.S564	0.999129043081773	0.973823893694394	2.05423353011875	1.79304091644458	1.94686385558485	1.97872600950421	1.69962245659271	2.36109655150614	2.08764649760745	2.02536349479777	1.9232940300737	1.59825881299329	2.35880510026081	2.3193906740947	2.3384066522762	2.39686111848166	2.15343116206638	2.48109022640454	2.20984835746218	2.28792993225909	2.24112622193472	1.9810487465798
139428.14341.S565	0.885246578519043	0.970578018347899	1.43033691496131	1.44743477499671	1.48737159795159	1.5304133661764	1.53571055989546	1.67947005679275	1.51148838347353	1.51466808981089	1.56623955794787	1.35234238914937	1.62676088599269	1.65483735784131	1.70422075202681	1.78735051067395	1.66701676849806	1.76036105287754	1.79629342248901	1.73455898371496	1.75440948196798	1.49482710782279
139428.14341.S566	1.19774016331526	0.848322865183652	2.17893636282388	2.21191618720898	2.20676728728294	2.2477532023139	2.39378511100099	2.35704312982936	2.2057698812867	2.23752482337036	2.347749730915	2.24150464952679	2.18258156188398	2.26591042685553	2.30027693071112	2.40614452728305	2.40543108793844	2.43184270870788	2.44237233556105	2.3450798322089	2.44316666602824	2.26485632515483
139428.14341.S567	0.696304027353923	0.474377527823331	1.67264406925259	1.55035281396345	1.6423874538983	1.66696082331613	1.59994650069871	1.97858582510792	1.75251681660652	1.68458501851132	1.69074335101869	1.4370364249464	1.90455879488528	1.92913412610549	1.96427545315155	2.04365585124667	1.84200441525247	2.06542663117126	1.97962904436727	1.96444628947227	1.9589670976196	1.70534052823241
139428.14341.S568	0.840643978561593	0.572812729607139	2.41612925446277	2.23036310647421	2.28817052976651	2.31321820314046	2.3184813834596	2.69376611101237	2.4422783458122	2.34374681855639	2.39764934790036	2.20116550480022	2.56651445533474	2.52673166876969	2.58959937330512	2.65968627083734	2.54333089514763	2.76844940120073	2.59803364002564	2.56519566068873	2.63647912628061	2.38114134867072
139428.14341.S569	0.879381901248072	0.659214980069076	1.5492895999566	1.56198010285902	1.59212401947182	1.62827975514864	1.68151326168912	1.78950887390606	1.61080497203046	1.61367418665412	1.68664928441999	1.5045105253335	1.71016571985616	1.72468271854715	1.77980944347513	1.87651413318834	1.78184651369829	1.85620350857225	1.89479891307504	1.81343355823594	1.86220129225202	1.62559132862283
139428.14341.S57	0.753727729358189	0.626697214472927	2.00285406846821	2.21260678219408	2.15703975961256	2.21938569380209	2.44993523796826	2.06364577833699	2.02087390039554	2.18723125606132	2.32406785212083	2.30417401930546	1.95427513637563	2.05734713857144	2.10211385377782	2.18715516787058	2.28217716615106	2.16170874054066	2.27658276123911	2.22550905871363	2.25890652446257	2.1583113363102
139428.14341.S570	0.923906839598556	0.699494880147691	2.33540971153991	2.22971900591534	2.26566240675415	2.29285605338626	2.35743141751496	2.58087900979781	2.36109981191115	2.30361158141169	2.38670807062575	2.22137667374891	2.43287880216011	2.43962872629518	2.46505239834322	2.57564216393022	2.5034068020827	2.65101537533378	2.55156407607716	2.48640122745544	2.57598967757087	2.35135988209074
139428.14341.S571	0.972092824610902	0.785148824666182	1.50701324316744	1.55866155260207	1.57014707792837	1.61741401994902	1.69446088270948	1.72295896922612	1.56389981980019	1.60444688624352	1.67746126983256	1.52015888787409	1.64850686638731	1.67527266110247	1.71936684726925	1.81734784079286	1.75142286742251	1.80095031115076	1.85790265151863	1.77230687990989	1.82476733316547	1.59296950654743
139428.14341.S572	1.04082314273893	0.895398389782103	2.68568754017528	2.48550071630455	2.53339236813213	2.57134335077112	2.55675485245568	2.96185696013701	2.70817114182008	2.61157766857638	2.65563650455598	2.45477118312857	2.83415538715926	2.79766608027991	2.85335682301768	2.89554383552441	2.8025833164134	3.04001892457368	2.84747603696349	2.81191124933681	2.89002900753433	2.62517495496445
139428.14341.S573	0.750845113062014	0.634149242551648	1.91322316825608	1.69440246017238	1.81964902460474	1.85773452843275	1.64846052895557	2.22651234407528	1.9607731341795	1.89733044387764	1.8219486586725	1.52827028355375	2.20089116057896	2.18046782376568	2.20288017530206	2.25260667005126	2.02821871266473	2.3376642031808	2.12612449281358	2.17132681426524	2.13810336564023	1.8751247036212
139428.14341.S574	0.816966322020219	0.815615222407061	2.29673318070448	2.01939475556177	2.1361257532487	2.17685574777271	2.00461606940181	2.6117345983606	2.32449161663006	2.22246914583671	2.18346075784725	1.93158024154215	2.54132533669929	2.50455626554161	2.54570059746506	2.59861674099158	2.35661765440732	2.70472192625041	2.45688686864302	2.47225736148528	2.48700868967581	2.20210570426561
139428.14341.S575	0.659184034323942	0.656057899838944	1.98750177632631	1.76558144692116	1.87212643975658	1.91142275123235	1.81515275345956	2.30231984813984	2.03613711931943	1.93622240178237	1.93115530144149	1.68612842692215	2.22249570471002	2.21157584214747	2.25077402275714	2.31656772099924	2.0898732581165	2.38869834420163	2.21893347007974	2.2180023605379	2.22602489613855	1.9658508255425
139428.14341.S576	0.833369534619295	0.583879020892322	1.65000499607383	1.62990506477045	1.67009043783554	1.69663544565813	1.74816862419163	1.90072512365823	1.70262134293009	1.68069899996994	1.76172793218817	1.57703255181893	1.80697303361533	1.82451563540844	1.87383184568249	1.97220881473103	1.86892756123967	1.95362154312493	1.97658022568404	1.8941425362048	1.94948692502512	1.72017026244821
139428.14341.S577	0.950484175297916	0.616862963862716	1.35723400853592	1.35727487945445	1.41247989147117	1.4468033284322	1.39021798958589	1.58941181149691	1.43521576415184	1.4417519647387	1.45363550075324	1.23890518794014	1.57112363180607	1.60557951346274	1.64884070287864	1.72170382231281	1.5756083667724	1.67902146805895	1.71244061666827	1.67978701562862	1.66242390340882	1.37956620269686
139428.14341.S578	0.734238052727112	0.495024738669576	2.19862794878458	2.02606958085139	2.09547140983788	2.11321851945655	2.12413131765103	2.47927835119918	2.22889600223456	2.12901699079602	2.18936016860969	1.99209397064795	2.35684208705681	2.33894961223016	2.38810817925337	2.47121107443063	2.33684860710709	2.55084551877739	2.39770438729545	2.37198777424384	2.43288998440634	2.1881096164557
139428.14341.S579	1.18649629140387	0.838167972844265	2.63010188628863	2.31713015677511	2.4596822923308	2.48880954441869	2.1789375225978	2.94065554917455	2.64916546172207	2.55109539668595	2.45289828039098	2.14778456805982	2.92571196807304	2.8618141414485	2.89059778208324	2.94561680341128	2.69059004741457	3.05105444938562	2.67294670095991	2.78283868552847	2.75149777852257	2.48823193068443
139428.14341.S58	0.480969368111947	0.359276144975838	2.3474512719503	2.62741034320096	2.53282426828782	2.60385898502258	2.89521373840025	2.30560331769445	2.35087998384943	2.55751925024629	2.7156933857223	2.76601857542469	2.22141011440026	2.34068781329049	2.39014260691284	2.46432208232071	2.60923792556415	2.41364046857934	2.57419571793173	2.54232915764212	2.53347334425117	2.5148918086611
139428.14341.S580	0.928462911509419	0.711833469211283	1.93771349974437	1.92936418986487	1.94847166471708	1.97687116911728	2.08227478668031	2.15690538282699	1.97032166456453	1.96685850541009	2.0638237413938	1.92443732417941	2.01927526831666	2.06064141939179	2.09797785756679	2.20438715521364	2.15477537045517	2.222559558157	2.22078813827968	2.10599394421352	2.21537338142718	2.01152781791233
139428.14341.S581	1.00769957385214	0.794432234265463	2.69773803891622	2.40872390857756	2.50081859341977	2.54884919255624	2.36697957857863	3.00765470661862	2.71790503691076	2.60660256756938	2.57394514324455	2.31752779863353	2.93121225498966	2.87914193970414	2.92481141210769	2.97181184561601	2.76219756452217	3.09993353593567	2.80970223964197	2.80333886425423	2.85600896224138	2.56002063840126
139428.14341.S582	0.687903462362613	0.581232933396035	1.83930521556596	1.71014106113371	1.78905719439956	1.80625290764919	1.80121165634455	2.12721228084852	1.88450773377889	1.8071110001142	1.8672195170975	1.64669444844988	2.02504500840234	2.03365421669367	2.07731778317699	2.16538770035483	2.00745337488014	2.19466717504416	2.11809151215797	2.07244214294539	2.09570207853357	1.87053383594433
139428.14341.S583	1.04134947128291	0.954950406913875	2.59009656517118	2.28222343296843	2.41388611447846	2.45017460225086	2.17489681073647	2.90416748647951	2.60894979364445	2.50980334220557	2.4294162012361	2.13833172808189	2.86877434235252	2.81150627604147	2.8450933595325	2.89648176880108	2.64962129738402	3.00902806585174	2.66649395548891	2.73767615611264	2.71125770792867	2.44551640693565
139428.14341.S584	1.01943772162956	1.04179636591767	2.38944915669821	2.0934195874595	2.2295340955742	2.266952210322	2.00033602606123	2.70468396475749	2.41010036310337	2.32118226923807	2.23997467124387	1.95074840369884	2.66904034851235	2.62015240729736	2.65204559563317	2.70363888751879	2.45513934859203	2.81035005966879	2.49944589493294	2.56254040517685	2.5407882377187	2.25439060572253
139428.14341.S585	0.921512760260771	1.00116399933066	2.58745082976938	2.31872551351303	2.39335486166346	2.44419861916991	2.31923171708236	2.89251425217269	2.61037721470141	2.49789632287964	2.48910452128111	2.24999183471779	2.80083598374403	2.75421782131283	2.80451034128333	2.85252746563883	2.66246328800271	2.97969676385279	2.72518170064979	2.71372899676776	2.76734041875769	2.46236727585841
139428.14341.S588	1.00600286193712	0.653002665341576	2.24374669029236	1.9732567959832	2.0895999334247	2.12856929795014	1.98368060053886	2.55782378751413	2.27470645097235	2.16998551864906	2.14233705879138	1.89697909531659	2.48144756820156	2.44893127892841	2.49126705377375	2.54667757475897	2.31436164868265	2.6481373022073	2.41803800115781	2.42716836445651	2.44499705376945	2.16434872792549
139428.14341.S589	1.79278248495728	1.18840873924774	2.14242626117397	1.88554872360758	2.003213473766	2.04023993184714	1.92449042828237	2.45582448998417	2.1793107948586	2.07360186362358	2.05908920754066	1.8183264477923	2.3751424261694	2.35075384373034	2.3928812409311	2.45280556839721	2.22783272495778	2.54352142466765	2.33938933439953	2.34311205382747	2.35949101487287	2.08811147431183
139428.14341.S59	0.843381561348225	0.770398952169346	1.88130800490347	2.22199376137007	2.12074853638588	2.18542019063555	2.48306204178462	1.79695218581065	1.86880650940749	2.133139021615	2.29258246788251	2.36991242328062	1.74497600153541	1.88635824023322	1.93494452396452	1.99621345300969	2.15728608236176	1.92549446260129	2.09943420258611	2.1101452059359	2.05543165154759	2.0577052049004
139428.14341.S590	0.636184386723897	0.390682650667319	1.49145874931809	1.5893521462925	1.58003540723639	1.64152247709667	1.74889080594656	1.67661567795778	1.53911979792397	1.6266588770167	1.70535301943362	1.57992424151376	1.6036925439964	1.64296450476566	1.69281829635498	1.77393296708203	1.74888057385454	1.76662699124252	1.84062214989771	1.75970895402226	1.81060678018383	1.59415735519296
139428.14341.S591	0.653784148411093	0.386930246203774	1.24384421521004	1.55343179589597	1.51720160753729	1.54813147501227	1.73428722449771	1.28388998500519	1.20920747907778	1.51287897673561	1.62176863293413	1.64341265773992	1.23702887212206	1.38062596208826	1.42724610525589	1.41837378507939	1.52880135415178	1.41177497007547	1.51917134686492	1.56907873707538	1.50298021863775	1.3808663285945
139428.14341.S592	0.963127291995028	0.719317323475643	2.28590907596694	2.0418109334111	2.13444970206803	2.16244784354562	2.09410739088745	2.58937714571202	2.31673734513217	2.20030696493133	2.21476400682241	1.99011072828878	2.49042030314933	2.4577405432374	2.50813448562573	2.5690148959916	2.37915651576927	2.67115072462177	2.46668921183396	2.45637946798862	2.49739783641668	2.22315491769439
139428.14341.S593	0.731739279489191	0.501543586686902	1.4236264925805	1.77770140288744	1.70077666199726	1.72946195514866	1.99413621508232	1.39868028834582	1.37397838511522	1.68970306488863	1.83209252147587	1.90645668170736	1.31493866280699	1.47922327404066	1.51934707792502	1.54623371113721	1.69751727909326	1.49569270055209	1.62438692736671	1.68626156073383	1.61285272844705	1.56935616728747
139428.14341.S594	0.853316218985894	0.711926843587472	2.20021709516739	2.04258589646756	2.10575038550726	2.12404547646507	2.14653145390293	2.47490770221322	2.22961247095601	2.13815527356628	2.20414683691152	2.01228854426099	2.34787455485137	2.33410767408466	2.38072076730441	2.46879501633601	2.34611869218615	2.5451502635167	2.40661938529966	2.37080643760195	2.4373850493954	2.19713802100415
139428.14341.S595	1.00368331529708	0.852110960648831	1.32829521056483	1.68784985023354	1.60638884282843	1.57781654811559	1.85355529603848	1.29218329718605	1.25222577019647	1.5671926258179	1.68621643755881	1.80490009277273	1.20631557484702	1.35385443147261	1.39414874480524	1.37564307448372	1.53164352411062	1.34999879540732	1.45440667176562	1.53198508706065	1.42760676895063	1.41406582547491
139428.14341.S596	0.869352571091593	0.845104566866223	1.84162086027174	1.64910432125057	1.75752639095768	1.79807289192585	1.63701793480175	2.15841877429053	1.90326952464103	1.83314603975918	1.78113243015482	1.50301578764553	2.11698600715591	2.1087451282764	2.1347508467027	2.19533886546025	1.96943515535794	2.26234696956052	2.08692600880359	2.11280176037674	2.08905833453625	1.82738232386252
139428.14341.S597	0.597286354009882	0.608407826539606	1.41256347069334	1.7315959089293	1.67682785560972	1.72338249761609	1.95188086908377	1.43310986550915	1.39001602380133	1.68456353984895	1.81556394728931	1.84200136744445	1.35919662155726	1.50540366729423	1.55632037216362	1.58532865674444	1.7144316966091	1.54922905200996	1.67127927423866	1.71419832333973	1.66656542513841	1.57801891936581
139428.14341.S598	0.718022953988325	0.458018753996659	1.90215623147283	1.71072563898419	1.80857128602535	1.84317119208173	1.77514754707232	2.21382321352006	1.95755934075244	1.85991721851934	1.87441198816622	1.63082582629348	2.12855961611669	2.12754614858299	2.16713477968733	2.23965950679086	2.0307683210826	2.29596968223124	2.15752340884749	2.14573586124047	2.15456237740017	1.90320290906143
139428.14341.S599	1.03011559923624	0.676675685890886	1.71640347944439	1.7091620835499	1.73865114862765	1.76313806843779	1.84290464133713	1.9531593877697	1.76028324841119	1.74640205182332	1.83748925077155	1.67575706849455	1.84689584503406	1.87120651728881	1.91659583302816	2.01837197925871	1.93868252764315	2.01188332802852	2.03234607613028	1.93499870566462	2.01134334788525	1.79214946965799
139428.14341.S6	1.11775781898668	0.852741370806758	1.50621825238756	1.50665557751263	1.54823701092207	1.58557521299949	1.60700320493902	1.75991262653402	1.57914957331143	1.56923520148156	1.63200253485471	1.42586104360115	1.69158033338218	1.71214565391673	1.7631640426704	1.85362005130701	1.73585354341507	1.83149695666267	1.85957502542454	1.79139049295704	1.82309152547959	1.57508701698168
139428.14341.S60	0.418896670670553	0.37659750475358	2.20128813108949	2.50375177325947	2.40512431541149	2.47566904496879	2.77188172475601	2.14230284867115	2.20108419168874	2.42649972071004	2.58573246500521	2.64697217735959	2.07025447919705	2.19528429862501	2.24515232519257	2.31565160404943	2.46791235506671	2.25650392759417	2.42628520995537	2.40634530675575	2.38231301809109	2.37417362179112
139428.14341.S600	0.5475988034473	0.378504056112676	1.66927498707433	1.64466303216873	1.68564393378879	1.71103157559742	1.76329672737821	1.92065879366797	1.71967900494473	1.69466987764998	1.77748803261442	1.59352421406904	1.8241285390934	1.84199319862241	1.89050466912854	1.98933187306207	1.88613042684096	1.97459962236398	1.99209578652577	1.90896531944484	1.96616275322463	1.73826944334211
139428.14341.S601	0.816991012263393	0.498899828537623	1.69909940719062	2.04218536262355	1.95155672491464	2.00887622644261	2.29225057672426	1.64601592596971	1.67803826778547	1.95975424337513	2.11452265973534	2.18218719795405	1.57541627332825	1.72679292694812	1.772722326207	1.82957018256993	1.98482619577609	1.76317269238127	1.92310027906197	1.94879155978534	1.8925247650179	1.87291245085654
139428.14341.S602	0.740639195456907	0.574661416356631	1.69221861220672	1.79949612950332	1.78546803600212	1.83567474824913	1.98411207657683	1.8602406995674	1.7299390804046	1.81887868615062	1.91555346940332	1.81987871220924	1.75427682395926	1.81164973068363	1.85179680821466	1.94438453155411	1.95462665732834	1.94213341375481	2.01332059857572	1.92117062619833	1.9960800735799	1.8111320545126
139428.14341.S603	0.871136766788238	0.582604323286954	1.59753379489126	1.97209211698275	1.86933178976942	1.91335455946431	2.21346175131426	1.52668196552043	1.56035739831763	1.86188105851754	2.0210504255134	2.12389481773406	1.45083695641429	1.61127292769089	1.65429104205983	1.69755044221318	1.86496746094873	1.62186366963771	1.78172656102045	1.8332311412882	1.75061214383897	1.75502482668395
139428.14341.S604	0.901469537435244	0.729012288662377	1.99619776620082	1.7619257612998	1.88110292156198	1.92191452394031	1.75845800702801	2.31511151393706	2.04053285241668	1.95815026124901	1.90837119596308	1.64491280330971	2.25940504663803	2.24146639480523	2.27363964972593	2.33000057067236	2.09646757230668	2.41301567444706	2.21032982854483	2.2333895711635	2.22284209254274	1.95523874217056
139428.14341.S605	1.36439684606897	1.13030041749495	2.06801691546313	1.96865805900735	2.01728578729687	2.03656479005054	2.09064197098931	2.32477259541241	2.09747784427899	2.0381543004827	2.12093255135323	1.94456190634552	2.19181276944917	2.20244630927932	2.24082465989445	2.34245858482087	2.24438044123675	2.39011251906176	2.3131321592992	2.24414861261528	2.32288628382302	2.09988699652968
139428.14341.S606	0.818311600557653	0.825312162006368	1.48167414432715	1.41811480830743	1.50110977344155	1.52550287915408	1.40783468521729	1.75135459779106	1.56994917329789	1.5375407228963	1.50193226172517	1.25189378846504	1.74372308772742	1.75819645502144	1.78552493533958	1.86853712666987	1.67051744755625	1.86131850370465	1.80616369328755	1.80751594672196	1.77339390101053	1.50388004271329
139428.14341.S607	0.725996047639101	0.705476192158652	1.56979973989246	1.91480857298882	1.83278139991005	1.88216263471076	2.15375896401721	1.53756474449426	1.53729892405759	1.83621594423968	1.98582317931277	2.04858711154195	1.45317138356463	1.61484521718616	1.65678630481132	1.70750496437936	1.85874776920432	1.64711979326304	1.7941936253625	1.83349832265638	1.77436544894571	1.73790786993427
139428.14341.S608	0.644080116169496	0.448563673355479	1.62223541372578	1.70822937480603	1.7022633083789	1.74950929472985	1.87739536096119	1.80871157854866	1.66511572245668	1.73610795962133	1.82110113384709	1.70937078916151	1.71276569890103	1.75723360002598	1.80053147266532	1.89304670061847	1.87774987220807	1.88837914655808	1.95394622711263	1.85744104384739	1.93196230144697	1.7301121826251
139428.14341.S609	0.734889537162222	0.471808088186619	1.679301532629	1.87434078416443	1.83751071595399	1.89917287811184	2.08990557401136	1.79015047162802	1.70847396403206	1.87218767032765	1.988897806431	1.93653318485114	1.69506394923536	1.77740334924351	1.82052036956678	1.89924322721875	1.96993392237159	1.88367544881588	1.99149277847687	1.93935071150382	1.97693058734871	1.83265913840648
139428.14341.S61	0.759156262452302	0.850829714672698	2.01898165973482	2.2275229551784	2.17164551540971	2.23401545975191	2.46515975144317	2.07922136653996	2.03685102846599	2.20190980186918	2.33909665408793	2.31945480745426	1.96896042358129	2.07219050528642	2.11685805250669	2.20228882117722	2.29734356422357	2.17718849636677	2.2915187020124	2.23977808762842	2.27374615824441	2.17380172697674
139428.14341.S610	0.70225579862893	0.527960223596441	1.44156583009315	1.56963832839682	1.55177090348002	1.62334103328814	1.73765166371722	1.60819885452461	1.48466312379059	1.60560434185894	1.68657707589139	1.57289522234774	1.54482059196675	1.58991280932477	1.64634464031617	1.71183195279934	1.70637047943783	1.70928742164836	1.79336355258218	1.72608265241998	1.7628168089424	1.5514688131169
139428.14341.S611	0.609065153562422	0.395231886791272	1.33767607224679	1.56279133677622	1.54064189561233	1.60843114352699	1.75953774641682	1.44666419612176	1.35668810497401	1.58106403809536	1.67686378145624	1.61869142679722	1.40090027906435	1.48582106015974	1.54814662626257	1.57078352955331	1.63605301539216	1.57235111692883	1.67664219857608	1.66593508576282	1.65515416838239	1.48114227693704
139428.14341.S612	0.556575164459419	0.438219335633459	1.6288518252126	1.65308613017117	1.67236438188273	1.70094387028366	1.79232589968975	1.85420762122257	1.67845361303758	1.69147796648191	1.77335856136627	1.62066279798934	1.75930675123149	1.78467245527695	1.831292480472	1.93187543682174	1.86381663354785	1.91906147214766	1.96069501172724	1.86353283706937	1.93504929481056	1.71360263613703
