	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T51	mean_md_H_T52	mean_md_H_T53	mean_md_H_T54	mean_md_H_T55	mean_md_H_T61	mean_md_H_T62	mean_md_H_T63	mean_md_H_T64	mean_md_H_T65	mean_md_H_T71	mean_md_H_T72	mean_md_H_T73	mean_md_H_T74	mean_md_H_T75	mean_md_H_T81	mean_md_H_T82	mean_md_H_T83	mean_md_H_T84	mean_md_H_T85
V3_21_33_T2	1.54338235636036	1.1895524621909	2.3156178438447	2.48339338621625	2.22068784374609	2.31185303119983	2.64390151327771	1.77344051841564	1.9895128602479	1.96360407185598	1.97998087353862	2.55195252585798	1.53359520569165	1.78466724365487	1.63204497202007	1.6691790752658	1.92093972543919	1.94421099642014	1.88366063426705	1.85662298165304	1.61757306671141	1.96941292481896
V3_21_34_T1	1.47648350393863	1.20104919861776	1.39879982122147	1.42050960522223	0.913381021983598	1.39216049454409	1.44510595044385	1.01280295330245	1.34561324228464	1.04790294210476	0.954883665042349	1.17972673064002	1.76193851104168	1.48643786105454	1.52699259330781	1.76004411282552	1.49273390285188	1.89014936379354	1.57771487068199	1.45240853222532	1.62841324526378	1.48745103690271
V3_21_34_T2	1.1961375048931	1.05753828584174	1.80801506925313	1.98351286916543	1.5970034907388	1.80839169475252	2.10670004380698	1.16081418523262	1.49580619798685	1.38661537123087	1.3948929171876	1.94695236437101	1.23985680196721	1.3962868304523	1.26205287755427	1.33913210929539	1.51422483622533	1.62980440889536	1.45949666261916	1.43269542436804	1.31118333092228	1.56672632217704
V3_21_35_T1	1.84124907976043	1.85328442072754	1.55283731642125	1.73385172254407	1.18612100828815	1.57335437054454	1.78428530254962	0.887636230995396	1.25974829333287	1.06734340449221	1.05485539698662	1.57320525013687	1.34736377349673	1.32546880547992	1.22469548523169	1.37805363871854	1.39372513271734	1.58029953306679	1.38632141250424	1.30687771733941	1.31486972969875	1.44619536601704
V3_21_35_T2	1.11804101147142	1.1584959453351	1.62724125220963	1.82182487504629	1.32616548112595	1.64855621947634	1.89470751558416	0.961207190904436	1.3203659731272	1.16957498073558	1.16658191252506	1.70220907668218	1.27805035821199	1.32774588431484	1.22260832193068	1.33007032933379	1.42283656918867	1.57000871810104	1.38299102392673	1.32737104367223	1.27821129430157	1.47345509196215
V3_21_41_T1	2.85290162753811	2.05446442100844	1.80702586331103	1.95228456988468	2.59836290181774	2.13901456957622	2.18372360638226	2.38947090276378	2.0067652737083	2.30753548515994	2.36737202491901	2.69855912024348	1.89516354291059	1.91811360652482	2.05111160183806	1.93519582588628	1.84039754778019	1.46003163982492	2.15744560481233	2.24617705659163	2.10300213356442	1.99303863093086
V3_21_41_T2	1.56934824984296	1.10108529414635	2.36371571028509	2.52957095361699	2.25370906518247	2.35446354045481	2.68809786523299	1.80944337985685	2.03365864369643	1.99881466355983	2.01510310866126	2.58671026534997	1.58073765226401	1.83106364443433	1.67051756544291	1.70605088780828	1.96730097580227	1.99722416735245	1.92469161638621	1.90009387726683	1.66190515160613	2.01609796541828
V3_21_42_T1	2.23680407593756	1.66753803057225	1.14962423815618	1.28557619160413	1.92106161871995	1.5748323215898	1.5542841671455	1.78474063144188	1.45574468044996	1.70477706599256	1.7203118166248	1.99889449827105	1.58424029150297	1.53346027416196	1.69653618758329	1.58823592980015	1.45399600570265	1.31841871996644	1.7468952851024	1.83146682885492	1.71521163770695	1.59471519661614
V3_21_42_T2	1.31885599926939	0.910230555516497	2.05327840273167	2.21395517557862	1.86553465764007	2.03585934154243	2.35863546030207	1.42910251888237	1.72638787991664	1.63805482527462	1.64911169591077	2.20677962828829	1.34836417365823	1.57538355916836	1.40508742195333	1.48451154071898	1.69736274718117	1.8063906914312	1.6326014507392	1.62823731750906	1.43282855396478	1.75791368347377
V3_21_43_T1	1.62438392701762	1.19305398891216	1.10111386115785	1.13895463658847	1.10335293470097	1.29143065957138	1.26622798114904	1.14073223146773	1.18872367273274	1.16212919711697	1.12682914096262	1.30984087425322	1.55476186437107	1.40394375120332	1.50712865779455	1.61732498739542	1.29590053293167	1.57830574345095	1.50595323758096	1.47108674078968	1.56217083727971	1.37591526603269
V3_21_43_T2	1.40737984630762	1.01870565678181	2.05822845741578	2.23233520116397	1.99294492023858	2.07273166012546	2.39398420614597	1.53922266485132	1.74913566625739	1.73851060953856	1.75202332349595	2.31885393548202	1.3134079824878	1.55587734175198	1.43806070565737	1.48618614843178	1.68665520933432	1.71223120948119	1.66622692871889	1.637122396525	1.4189852770903	1.73366452472053
V3_21_44_T1	1.54281720953151	1.28307487530547	1.68740255331862	1.62578785551686	1.03305942097799	1.54316781221554	1.64064753195982	1.24730272693528	1.6196905283378	1.23984251639663	1.11890988847995	1.25645312474387	2.05929050619692	1.77125017518724	1.79830273907219	2.02205443162513	1.7537432251013	2.21916505903598	1.83757361355875	1.66956835632047	1.8686332177954	1.72052751860587
V3_21_44_T2	1.59722349026378	1.30337287615909	1.8234871844933	2.0028551958053	1.96881578527582	1.91511403838668	2.18482949855807	1.54820783723739	1.56906466167564	1.69411223721953	1.70759920410963	2.26807882824255	1.23948108923415	1.36521635821004	1.3943463752552	1.44076070256582	1.48336675068411	1.37860191238811	1.59069674374557	1.55268414558156	1.45261031420029	1.50357333967331
V3_21_45_T1	1.48568757051895	1.48509999465533	1.40047697430604	1.43556007043722	0.92088508325766	1.39415874427454	1.45631387897245	0.989134747443138	1.32646253808103	1.02865802975322	0.939000141966328	1.19410574858544	1.73318355398662	1.46690222733414	1.49141977309874	1.73418871053803	1.47983677353029	1.86607550280977	1.55580943365869	1.43406042828277	1.606089992867	1.47642210031188
V3_21_45_T2	1.07939812990642	1.00160586211636	1.44324393611218	1.61658570886114	1.11480156296899	1.47913504418065	1.66220724639437	0.810504839148618	1.19529541690377	0.988769437379154	0.964143427530331	1.47653964531075	1.33975489312523	1.2658691414481	1.19057619475956	1.38301228949507	1.32360554216692	1.52209899522108	1.35340755695453	1.25665210132505	1.31286911732794	1.37168356379692
V3_22_11_T1	1.64324791348203	1.11186085454221	1.25551464989629	1.37374687979983	2.11363704225845	1.7173680950131	1.66763996029236	1.95591449587748	1.58835851293603	1.87570424224192	1.9176722851254	2.14322932743391	1.72861035917773	1.70394553971286	1.85571550676416	1.69685760509727	1.61124053806369	1.43019701696801	1.89770901109839	1.99088463620488	1.84080353864514	1.73891293613467
V3_22_11_T2	1.39988750376269	0.921564310278127	1.35502431823271	1.36462468011489	1.52600412243669	1.56691850420567	1.3766327954974	1.71331247267616	1.65169240585936	1.70503776787496	1.66262268123498	1.44460076472076	2.10114163445708	1.96098124262478	2.09173232393044	2.0899613152458	1.81766403969842	2.06046358685716	1.95907559675254	1.93502153742979	2.03631143327356	1.86311515644818
V3_22_12_T1	1.64122618133036	1.19353236226981	1.25949136197915	1.32413005530065	2.10278101297195	1.71654223281198	1.60483787162269	1.96220629719258	1.61687401776542	1.91354890206009	1.94910265269249	2.06295032741911	1.81245251868141	1.81147475353898	1.94885328212701	1.8197518981007	1.71045764289065	1.57118422015101	1.97017801784165	2.04424053169144	1.91689361926902	1.80309090403894
V3_22_12_T2	1.56858399384949	1.15958451152004	1.85169135973183	1.64856248586477	1.1356131241771	1.74192319441802	1.67715776007071	1.63506320936901	1.9329401372339	1.59885481501022	1.4775945281084	1.29253597280028	2.43297782204411	2.12612432975487	2.23015725725972	2.35849706138745	1.99669853182612	2.54463926959111	2.14015145496975	1.97545593688707	2.21325808772652	2.00010640884633
V3_22_13_T1	1.33310503434217	0.888603385409153	1.28090761711081	1.35564595894961	0.910205595016406	1.3351268785442	1.39302698001991	0.895893143401975	1.20080336246516	0.957093893665741	0.896627905647858	1.21925881878161	1.57074398976783	1.32724989569719	1.36491853891481	1.59951062228722	1.34347793070694	1.68766601324267	1.43504454642588	1.33635793467988	1.49302833996516	1.35694679768074
V3_22_13_T2	1.34290299282015	1.06364276840769	1.57141215760386	1.45070204959811	0.983046080568306	1.5281112466775	1.49669572290522	1.35814512703287	1.65307318660111	1.35060610568742	1.21720267163723	1.18121646396037	2.13298535339874	1.83571854070211	1.93803443234702	2.08521959245363	1.74974608616942	2.23400880746795	1.8840941563656	1.7354381508572	1.93687043712662	1.73174829549524
V3_22_14_T1	1.64120868405967	1.51578434464904	1.31639820858648	1.34017347022626	1.97793637174664	1.68112034256021	1.44418455492273	1.97038169711074	1.68414660679888	1.94311781732447	1.95222846282449	1.79079340962281	2.01297197579968	1.9970991695986	2.1291939419252	2.05382427123716	1.8701968951811	1.86728756296211	2.06085764408584	2.08800528769523	2.06849158393695	1.9172989242924
V3_22_14_T2	1.67607401372666	1.22912814692535	1.61840815816647	1.81631294111406	1.3982011939474	1.64237342415961	1.90725602419474	0.976163984449838	1.32674758297668	1.21130990547643	1.21038918126448	1.75710856902615	1.1998547478206	1.28119315424278	1.19543588475204	1.2903845397577	1.38521699361282	1.49784168433324	1.36529821248691	1.29751612598282	1.250713311033	1.43548560183737
V3_22_15_T1	1.9749072757004	2.10809069553759	1.72014587051839	1.71098534584254	2.18589110404616	1.96333439159989	1.61613491603623	2.3038400138043	2.04926996859531	2.27994618045047	2.26679007323099	1.83919904282298	2.50462186926849	2.43046944849773	2.56919682449471	2.49613552160809	2.2796830197574	2.38050403278756	2.37802585446494	2.38824536950962	2.48857654060744	2.31891887305666
V3_22_15_T2	1.79782435828289	1.71153039043958	1.33023978763026	1.36712872209721	2.11721192466137	1.75552518931748	1.54843920597428	2.02425158315141	1.7003437971381	1.9987689746439	2.02454161907881	1.98494971491209	1.94974371648146	1.96647650642832	2.09872634110992	1.99152767359145	1.85165539736392	1.76195940226454	2.07487525192536	2.12745310665408	2.04455828533394	1.90971770251552
V3_22_21_T1	1.55668199783301	1.15669993795545	1.55092922554466	1.75269075252843	1.4096127034761	1.605119378284	1.85722619997612	0.964412783699789	1.28004148285097	1.2055496826783	1.19859876429772	1.75639457189083	1.13404390411584	1.21886736416696	1.17053203300984	1.26400532271457	1.31508864924642	1.40632128545825	1.33773644740145	1.2521859749549	1.22592731264155	1.35847691605768
V3_22_21_T2	1.31855063553509	0.897067224954795	1.33929852771885	1.5031853889591	1.08119155789646	1.39838636519784	1.5592895919427	0.763848654301366	1.12622345533137	0.953762846382024	0.918858339347928	1.42292990936176	1.29086031757848	1.18896188016597	1.15820416277268	1.35619738774902	1.23475377571847	1.43831456558309	1.3074429510972	1.21210597758711	1.28894957240532	1.28219737507319
V3_22_22_T1	1.23726104081669	0.98104347985759	1.21410105353239	1.39369997116936	1.23511200144769	1.35051254619816	1.5102122574026	0.909693355324447	1.03539414562241	1.06135073439923	1.03037124099297	1.5573097754536	1.0855356984533	1.08422592804338	1.12463859692149	1.27126769136764	1.07388932674933	1.22390997491905	1.26191805096654	1.1942793488481	1.25624148473672	1.14225226994105
V3_22_22_T2	1.08848570222199	0.82508001688864	1.08560631770126	1.17502108161063	1.06751724925189	1.26177063195059	1.31311674350349	0.964687141904922	1.02057381352251	1.01988585793364	0.991144073899248	1.35069628059647	1.33481022789964	1.21059848938174	1.27749036488591	1.44312175368928	1.12675141678822	1.39874760276254	1.34620497913442	1.30573113998607	1.39974605111745	1.21714950608258
V3_22_23_T1	1.44462434620761	1.19863652115299	1.44617725192587	1.64319784773007	1.28914646554401	1.51297785333315	1.73220497287584	0.873834600683134	1.1865335978506	1.09622127629741	1.07938382306551	1.64118872165023	1.14005039294046	1.17313543955128	1.14316565436666	1.26174521718809	1.24578640319236	1.3596838311518	1.30090723690989	1.19968999343609	1.2233984244016	1.29147197664749
V3_22_23_T2	1.14334965077016	0.893562872588016	1.05759015687172	1.11958077056435	1.24457470797843	1.30467357052902	1.2833648058158	1.23151266614627	1.17311204744034	1.21099663441719	1.21654926977184	1.42618795952062	1.4698584827131	1.3750770452368	1.4849187489247	1.55971042578482	1.26184119846504	1.45565078142099	1.50062356298953	1.48980262314024	1.54135182860141	1.36084002308738
V3_22_24_T1	1.16796300903864	1.00630725934692	1.10923468661213	1.24887438088867	1.13315788354123	1.27811563967544	1.38176772815028	0.927031433181368	1.00109511004658	1.01270138654544	0.978678948266709	1.43731704306609	1.20006086150794	1.12895107138465	1.17460051344273	1.34716961234508	1.07494841530436	1.28794159408128	1.28318444770665	1.23990954476834	1.32094284632867	1.15371990306124
V3_22_24_T2	1.35756783587533	1.24907201145697	1.33357127768664	1.51957670641768	1.19810174778495	1.41814319768581	1.60570551055789	0.815252918285035	1.10367685695715	1.02739579533134	0.982785588556107	1.54284774643742	1.14630394453632	1.12894488598418	1.12471085761741	1.27044770473408	1.17098698787669	1.31786355723696	1.27431643438426	1.17637560994836	1.23380946719186	1.21830803091066
V3_22_25_T1	2.20025015932437	2.37629552531922	2.23873174787953	2.02535074595347	1.49152842853259	2.08676709198277	1.96821886707663	2.03480379018466	2.32215812559171	1.98124386862661	1.87531630567203	1.55774388572112	2.83842884666504	2.53849298164602	2.63311080296531	2.74396702755446	2.3762901825857	2.96006093160212	2.49755586039917	2.34498475192933	2.60468712964159	2.39403662657719
V3_22_25_T2	1.58879313359785	1.66610971444708	1.54773611438379	1.74817378502089	1.30987635669973	1.58683266436651	1.82307259269625	0.914580531546703	1.26442789365054	1.13975980048842	1.13229002200466	1.67272754035424	1.20570141279722	1.25131527643813	1.17880122324344	1.28985802074493	1.34098204151622	1.46052618819408	1.33939275593992	1.25443532164563	1.24407755094455	1.39245391384107
V3_22_31_T1	1.26391542318319	0.947916811837972	1.22258662352396	1.39302326810684	1.35579342703879	1.38147549917614	1.54009984766849	1.05481700793097	1.08302985335402	1.16187519930019	1.14853775517169	1.66538122777125	1.05859896612596	1.08716364875862	1.16425268358405	1.27658459301198	1.06259521576408	1.15323642421858	1.29011901812097	1.23718559841816	1.28518616685664	1.14709024678275
V3_22_31_T2	1.23695941050899	0.819302179999536	1.06104719109535	1.17353395744631	1.36941826604511	1.33060999892012	1.37332862344382	1.2543905692847	1.13070162902786	1.24013290101943	1.2491451501777	1.59700407475419	1.27093440101243	1.24405977921979	1.35949193973123	1.41948350279824	1.14667475029026	1.23990788593323	1.42166831369459	1.42809213808515	1.44639446372995	1.2734191116111
V3_22_32_T1	1.33778872248624	1.05621182762196	1.31782127820239	1.44992977292852	1.01690633301959	1.37055769616424	1.49708505884782	0.787175581727906	1.13980025810291	0.927205579424523	0.887069368596122	1.33726355647765	1.39055257378438	1.22253523883847	1.20352027919755	1.43859170526153	1.27336785341676	1.52448912902491	1.33801095323326	1.24598480648953	1.3530727422291	1.30584289506874
V3_22_32_T2	1.15826904373454	0.851419643132244	1.22643453171652	1.30636172264577	0.924232514157535	1.3075806020493	1.35916139369445	0.880996199194028	1.15434572042525	0.95012544533305	0.900001065148675	1.23162172564755	1.51208351943666	1.27800704698642	1.33608375978549	1.55588874474264	1.28492339549318	1.61771637694056	1.39961815662982	1.31334758230162	1.46045727780105	1.30734197242909
V3_22_33_T1	1.45085876587779	1.18734549231439	1.42509373953926	1.53917047518465	1.01601925647674	1.43165214162639	1.55085575763934	0.867567342647706	1.24119143121157	0.96063316161107	0.901651473386672	1.31944127098883	1.5546865120705	1.36753650852818	1.29422301433248	1.57072280203962	1.41452332174477	1.71372455688117	1.44763057272507	1.33843059072626	1.4668723308834	1.43123330499826
V3_22_33_T2	1.1311029564208	0.914364418775341	1.08178065652279	1.2048503770154	1.14175772669399	1.27229745668098	1.35590982051524	0.97400963486795	1.00076759877026	1.03268506635821	1.01162831612833	1.43286273493494	1.23068087291889	1.15444484192958	1.20698883380151	1.37322770268526	1.08130023633172	1.29798110967238	1.30601936567837	1.27233830032725	1.35004646350834	1.17206864159812
V3_22_34_T1	1.74115019477968	1.51634346939196	1.65553296866594	1.55471710776339	1.36880754337594	1.67940932402516	1.51718117436218	1.73056891078326	1.86501911800196	1.73253799910939	1.64025637521996	1.34633738644402	2.37288369964098	2.13826818193171	2.26455464978968	2.28385555697427	1.98491700933015	2.40409100333148	2.09974285004942	2.01581426681914	2.19792679868349	2.00999710817478
V3_22_34_T2	1.99294789255884	1.75659532759692	1.42657408624954	1.53862461235095	2.29858588384288	1.87261695438986	1.81762829647138	2.12454449353221	1.7470367766315	2.05339984600746	2.10325189927527	2.3137494648565	1.84817742252142	1.83750998198875	1.98636534539737	1.80284259746744	1.73925093870928	1.5116610583418	2.02815100300439	2.12619878772372	1.96209872118667	1.87475787114429
V3_22_35_T1	2.01056173795027	2.17816588999675	2.03065694613921	1.8225876284008	1.34560062597322	1.91294528414331	1.79195190570931	1.87396290932123	2.14100458153971	1.83474069943792	1.72366502054466	1.41172064686405	2.65843895526632	2.36263560076082	2.46945799089901	2.56841023230992	2.18890138562045	2.75980894990022	2.33203474638164	2.1854274977811	2.43461148768022	2.22128074149654
V3_22_35_T2	1.67869281956052	1.78415208185127	1.23668797405443	1.38986874151121	1.89256194616126	1.58583159401524	1.63147481095699	1.73793357323584	1.42506451045523	1.66640661777629	1.67874536815772	2.0616272483288	1.44640390772957	1.39730898980316	1.5660342462721	1.48322074570113	1.30488394867081	1.1455366737155	1.63254538766297	1.7218881451503	1.62168971251168	1.50739510719674
V3_22_41_T1	1.70011132421196	1.19389283805198	1.45303748271785	1.61355645252061	2.11060072376139	1.75328685533641	1.84186744406127	1.93519159779215	1.58614623165714	1.85378488726763	1.88318429891961	2.3056707717438	1.50008580698483	1.47563884420933	1.64344039287563	1.56632222938479	1.38908790003908	1.10127280922515	1.71893993225884	1.83630514863447	1.70817602731245	1.60594459166534
V3_22_41_T2	1.27102802852261	0.79889410200208	1.27649790876417	1.44564430477108	1.10930230455877	1.3594786234393	1.52006030330284	0.782015587697113	1.07688850998717	0.968868434496611	0.928831850740212	1.44660254611591	1.21053926017715	1.1315997427502	1.13436141328833	1.3067542351515	1.15691969246276	1.34537468377488	1.27473652459014	1.18577972245516	1.26215893618725	1.20887052936226
V3_22_42_T1	1.18622799783542	0.88198680539759	1.12455933139075	1.27922061305757	1.24518575766315	1.30832411740198	1.43218836890527	1.01051210070396	1.02806585721437	1.08444892930328	1.07122683542368	1.54598158501777	1.13094759978072	1.1092945396648	1.17463168402818	1.31309903247862	1.05418113264862	1.2045475167557	1.27643246420924	1.24914739674281	1.31044407087679	1.14023887732125
V3_22_42_T2	2.33874568391549	1.73661774154723	2.55246830428288	2.41968219608821	2.38972196101704	2.55161228743201	2.25219825284804	2.7976838819775	2.81253946611077	2.76132297985355	2.69064904195745	2.15822355613253	3.36776302530443	3.15839120683233	3.29017245120125	3.27531553115034	2.9697992067897	3.356047338602	2.91659548807219	2.93181055082897	3.20216488649967	2.99888528458745
V3_22_43_T1	1.58359435506194	1.14782174865382	1.5774454492538	1.77771590472947	1.38231229635892	1.61594167384057	1.86912008676192	0.956282985812788	1.29516579738558	1.19197179258098	1.18728790013178	1.73742058946461	1.17500155844876	1.25001004946202	1.18072770876619	1.27862672917577	1.3486416287562	1.45338283313214	1.34749280933224	1.26329870580049	1.23792174765142	1.39721196059674
V3_22_43_T2	2.03199354008146	1.65166331250133	2.27326187742609	2.13749449076865	2.03228221987881	2.25032689992132	1.9879897443466	2.45298753244587	2.51387111325414	2.42309641252382	2.34399948128389	1.85438918277048	3.06240488237978	2.83916250512174	2.96846556849151	2.9683721146897	2.65477981904375	3.07155543189641	2.66151336406949	2.60592747498178	2.88627607770332	2.68450514026756
V3_22_44_T1	1.67036166423089	1.55109960265968	1.40010866626162	1.55649787747976	2.10025238747472	1.73580877177575	1.79709371128137	1.92995068776395	1.57556923413676	1.84636218576058	1.87523263519029	2.26652472043677	1.53733628400349	1.50344644943548	1.67055973886528	1.56745078063005	1.41103091287729	1.15356110663256	1.73496982350812	1.85504403375511	1.71188366886898	1.62335331651475
V3_22_44_T2	1.31382616996716	1.17947147473575	1.45581320287816	1.39680811737991	1.25588272325038	1.52976864792889	1.39538468282212	1.54317684702126	1.66356846406368	1.55694831643807	1.47160765185563	1.28786231403325	2.14602993051923	1.92675098544118	2.05164519564812	2.09581543021594	1.79015753185815	2.1707063071898	1.92666982284653	1.85296113456348	1.98869309009021	1.81768225745504
V3_22_45_T1	1.63747044213728	1.80868671483317	1.29093439386285	1.32544309841372	2.03545444895415	1.70110345758266	1.49159545718197	1.97276940179329	1.6584295287111	1.94377415862235	1.96347847444601	1.89479894412152	1.93001286609768	1.94319053287282	2.07419796476813	1.98301878209399	1.8251376380932	1.76558288443453	2.04018213232843	2.08363763929496	2.01713261623471	1.8721579037763
V3_22_45_T2	1.30269876756011	1.35052738617699	1.51832854587336	1.41111937797881	1.00915385765742	1.50793270690671	1.45209640036761	1.35854889580938	1.62899300596839	1.36540238591564	1.24023616632251	1.17889284845858	2.11010663992227	1.82562058937112	1.93443512548095	2.06377413473554	1.72906466205152	2.19614950777267	1.86699929464825	1.73535200942454	1.92555422748697	1.71263496592824
V3_3_11_T1	1.91992808066888	1.24286418521985	2.34311383320405	2.26987982846233	2.52301133634897	2.46899075198669	2.12115119705209	2.79627000189348	2.65714350500399	2.7645972316038	2.72359006080161	2.19375572970981	3.1775144231884	3.03427362553494	3.17552607692346	3.11795230092564	2.85777465704912	3.0922760692092	2.82456091501369	2.88862477679396	3.0824807853683	2.89092934195911
V3_3_11_T2	1.66600624460685	1.11817487208566	1.39870317706767	1.33998058411003	1.09699201561418	1.45551970134389	1.35740557323943	1.37116212782102	1.56110315191079	1.39656361500336	1.29687278340852	1.2131267657877	2.03399890427761	1.79042761004786	1.90847065840348	1.99806238310281	1.67581013019899	2.08430200128621	1.82152710206078	1.72994690058278	1.88287059010681	1.6921117901701
V3_3_12_T1	1.88366768047915	1.28249518011119	1.52237663343594	1.55663612735228	0.990448339903953	1.46679327199041	1.55870205300096	1.02906735092019	1.39263537217644	1.06237300026553	0.96561047154324	1.24289753410635	1.79271866135493	1.54464869522924	1.51794559079409	1.78221398970596	1.5653186974215	1.95274126411337	1.61636615898838	1.48539866343354	1.6512187191154	1.55632116606973
V3_3_12_T2	0.973990341426973	0.642438195857109	1.55822977628881	1.74985966761275	1.23197761576422	1.58669849284114	1.81131812770167	0.900109350245453	1.26189136175019	1.09932816225312	1.0900049099547	1.62112334187114	1.2892216965052	1.29948156566545	1.20640846824735	1.33669919137197	1.37587421563754	1.53611409178793	1.36307228317857	1.28925518449172	1.28107098878854	1.4310870469795
V3_3_13_T1	1.96101938948819	1.46559320221598	2.07647432604343	1.89411556345513	1.27061958178202	1.9015183242297	1.88918208519764	1.74334367951876	2.08720383516907	1.67722256572567	1.57510985712015	1.46056258631102	2.56938324848994	2.25567680792976	2.33194007767057	2.49293025359611	2.14681145170054	2.72301266091398	2.2764158463228	2.094696354447	2.33892025782719	2.13204559431059
V3_3_13_T2	1.06929194017692	0.809383056411635	1.10769915703024	1.24612575832888	1.37651052192245	1.34640127136752	1.43776709783655	1.20136421955556	1.10444943704432	1.21480884379359	1.22110675935948	1.64748049148213	1.18087874082589	1.16509165231686	1.27389499397719	1.35215382596361	1.0851615692694	1.16394481443302	1.36079137744288	1.35484115437736	1.38178719204213	1.20932263886654
V3_3_14_T1	1.76282110310586	1.49606113840946	2.07018368569537	1.87425134917077	1.45222142036905	1.96253189140591	1.81612707135226	1.96923681709214	2.2063271565284	1.93479509238208	1.82720341792607	1.46618140286821	2.73255412206239	2.44731189334448	2.5588626896855	2.63712555716006	2.27078839592406	2.81948846964444	2.39229046705528	2.26102873479814	2.51261889869346	2.30117681491008
V3_3_14_T2	0.838050534555801	0.779881019942602	1.39162794230646	1.576835294501	1.38354287564627	1.49460326595132	1.70492157668514	0.974663358745613	1.1552679739125	1.17273775603507	1.14847089626509	1.71076534173384	1.05342323331178	1.11041015344393	1.14245834162893	1.24407015826944	1.17162736361076	1.24994598101606	1.29692904043371	1.20727072601493	1.22988869229247	1.20986201937045
V3_3_15_T1	1.83888992248958	1.87845102034578	2.03821284040398	1.82649114051783	1.2665141316404	1.89240752583114	1.81977550459234	1.79037328897199	2.10011068370028	1.73573380508019	1.62690278913429	1.4122592059598	2.60202317037744	2.29215119094832	2.38718261712152	2.51945667239858	2.1526274155227	2.72942520478778	2.29195221548367	2.12230680922401	2.3726631496274	2.15983844174386
V3_3_15_T2	0.864303498964447	0.907813953935016	1.27544559564882	1.44579769156754	1.11466498966149	1.35989905363206	1.52170762941703	0.784638219919029	1.07526545768735	0.972186801623379	0.931810031498419	1.45202274313508	1.20362281368737	1.12908432789017	1.13257619966253	1.30306395265271	1.15384243664029	1.34020369634635	1.27325645107237	1.18434123771438	1.25995110788403	1.2054314949777
V3_3_21_T1	1.27365858504711	0.853143130278737	1.4807665853606	1.48854584667528	1.98164274138841	1.76590438998033	1.47645935160283	2.06536490369276	1.82329140289779	2.04247196740646	2.03352070446539	1.71468546799329	2.23854637655503	2.17671691366443	2.31201552395684	2.2494238746186	2.03473186505136	2.12078771698806	2.17435419819874	2.18161503496816	2.2416901264645	2.07756996702926
V3_3_21_T2	2.09139437298358	1.41448397591025	2.06181235869709	1.86605808967179	1.26339654157271	1.8978875278658	1.86107972978069	1.76276078854471	2.09360918576368	1.69839330656703	1.59534302933792	1.44011822642649	2.5844975141272	2.27075389910519	2.35578643977249	2.50554421059305	2.14866877634511	2.72756694263951	2.28398565360001	2.10542728809484	2.35383261620121	2.14380425839635
V3_3_22_T1	1.86472689574091	1.1985859398489	1.70292820805039	1.63457731821231	1.03938836733187	1.55349418999655	1.65038379456856	1.2668158962415	1.63869180377771	1.25583513774952	1.13368414183284	1.26272114936183	2.0801832663029	1.78996933929632	1.81996458506892	2.04102381437697	1.76948001536801	2.24029143522511	1.85545463944981	1.68557687728901	1.88661544417695	1.73487634497213
V3_3_22_T2	0.908039004175934	0.570461731109773	1.18352208809601	1.34630740208112	1.3596679133252	1.36546891671599	1.50844371652859	1.09669308318371	1.08197677209204	1.17240512923118	1.16592474462104	1.66133350865385	1.08950514197975	1.10052345549536	1.18831702621515	1.29464918056672	1.05569054553279	1.14461953131587	1.30194223334327	1.26374585576003	1.3102366021045	1.15139354813075
V3_3_23_T1	1.22871304953572	0.914988333947955	1.14130304163347	1.23221399444036	1.91213726572814	1.5699458860453	1.50858656199574	1.7940852947252	1.47235181087953	1.72133842038328	1.74739227588473	1.93486431620612	1.65527088920358	1.62897422553205	1.77069326216066	1.67587134199527	1.53590846095989	1.43069186631004	1.80792706300424	1.87784267632517	1.77111903549575	1.64372477153594
V3_3_23_T2	1.0359418375128	0.721220989266821	1.45186623580047	1.61203098813854	1.08950748486003	1.47457198113409	1.64265722721827	0.828445016669558	1.22309689228652	0.979487074644019	0.946623469525841	1.42999375365309	1.42591040389586	1.31439961864887	1.2266465905453	1.45352037531371	1.37243049647117	1.6042393870932	1.39541010090723	1.2932902728696	1.37014952455655	1.40956295757503
V3_3_24_T1	1.78057655928105	1.40056755717798	2.04410882982075	1.83267416278213	1.34135235920846	1.92065842620403	1.80401370885135	1.87323066368282	2.14715058218643	1.83121380705331	1.72032154227004	1.41754590866525	2.66304134992406	2.36479431590316	2.46971598794326	2.57353300790175	2.19571894440347	2.76882547584407	2.33729838448107	2.18717417138923	2.43755397346151	2.22406981791092
V3_3_24_T2	1.91082355784474	1.61302672782378	1.72262606384521	1.56202373936947	1.14168418074021	1.66762424642125	1.57106878787476	1.59275072320946	1.85091860752922	1.58426447263899	1.46275064327645	1.24205156761175	2.35454349404325	2.06819996537306	2.18216890436571	2.28092306553806	1.93209696516968	2.43823180294922	2.07096012352313	1.93448217050701	2.14974544800011	1.93900159825915
V3_3_25_T1	1.71947199417517	1.68111462187638	2.09771937555817	1.962078668474	1.81081660916115	2.06576645621637	1.83594021692585	2.23424223966013	2.3255135036542	2.21016569945659	2.1254325005858	1.67300072644871	2.86633481674966	2.63460650968203	2.76256327004074	2.77184623036036	2.45482252789416	2.88724428791394	2.49939934233857	2.42960932583214	2.68498969752448	2.48463429302888
