	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T64	mean_md_H_T65	mean_md_H_T54	mean_md_H_T55	mean_md_H_T74	mean_md_H_T75	mean_md_H_T84	mean_md_H_T85	mean_md_H_T5161
142262.14341.SAMPLE1417	1.3977864917898	1.34301944399053	2.1733330853973	2.11474791430913	2.04188511995513	1.97719469234354	1.26583693331463	1.46341348300431	1.40369806781853	1.50146102750233	1.29308064825783
142262.14341.SAMPLE1418	1.33852714733894	1.32884711112061	2.6937337295456	2.6319607193651	2.56341899855586	2.49911462757637	1.66907769237808	1.90922646053102	1.86409781375849	1.96998757909713	1.70760652020949
142262.14341.SAMPLE1419	0.725573614797193	0.629797937195942	2.36681967587424	2.37548725551025	2.21330076841059	2.23662244184397	1.49206273412284	1.58624960529157	1.55970020910565	1.67652084644106	1.39258650807759
142262.14341.SAMPLE1420	1.12001730832322	0.993767816215167	1.9586474910217	2.00459008081193	1.80232027683791	1.8767819997287	1.32971355142945	1.32539007918768	1.3021963849145	1.40857402881235	1.20614263170561
142262.14341.SAMPLE1421	1.59935245278963	1.76986691287607	2.79018115968553	2.8346913340417	2.63470548616456	2.72228253108543	1.99580674058188	2.0357946727033	2.04172154873765	2.13965244705547	1.83922190922365
142262.14341.SAMPLE1422	0.694710744031725	0.613531983476067	2.25235386992334	2.28243004732623	2.09865567395466	2.1473765021525	1.46542870958335	1.51784385903008	1.48757449515768	1.60166970013409	1.33912979663962
142262.14341.SAMPLE1423	1.72744659984104	1.58561895413933	2.85957926353941	2.8156933064228	2.71944387728723	2.68162601298511	1.82595213692479	2.04399388455918	2.00728929028663	2.12039864299511	1.82945879159615
142262.14341.SAMPLE1424	1.35988314284243	1.30128192381653	2.72530521643975	2.73607680268312	2.56820274533084	2.6039485851103	1.81405844336328	1.91771444814101	1.90294144856901	2.01453663830751	1.70893627624376
142262.14341.SAMPLE1425	0.96056566085461	0.839094517570284	1.40779845013165	1.3543694785347	1.3516203977237	1.18307199729792	1.16787683640102	1.15036524905897	1.09523776463478	1.10909037560254	1.22325480609737
142262.14341.SAMPLE1426	1.01923475155517	1.17599331521841	2.73485785504467	2.63545089147229	2.6150863268926	2.50921524236568	1.74647750021296	2.00816646076965	1.9414891380922	2.02853278879636	1.81403475123129
142262.14341.SAMPLE1427	0.758663487466461	0.473010583642766	2.82903466438911	2.77857009061796	2.69197123728911	2.64492296582437	1.79203873123199	2.02102159240361	1.98145345567359	2.09249986948039	1.80923606230506
142262.14341.SAMPLE1428	1.07728682043218	0.97075067207768	2.18194595274686	2.22728331906512	2.02748441354904	2.09750805537494	1.46454595319672	1.4865691053217	1.45999230010893	1.5699654030618	1.32489507256653
142262.14341.SAMPLE1429	0.529822013410895	0.580033301159708	1.8432946571471	1.82600715844637	1.70296514036028	1.68456559285263	1.12076975614703	1.1984713154589	1.15927521910898	1.24343771401809	1.07937654987612
142262.14341.SAMPLE1430	0.972456639822027	0.923032825117632	1.8930795417323	1.8583648677188	1.75921527212881	1.7163813230063	1.12614659884698	1.23776259737065	1.19021970849848	1.26989015090009	1.1059292376948
142262.14341.SAMPLE1431	0.562917615358486	0.66722000728103	2.11630093822514	2.06965548292862	1.98158079350593	1.93192262712405	1.23102963784135	1.39946774184663	1.34939372769455	1.44823449509502	1.22884558199349
142262.14341.SAMPLE1432	0.516478347460445	0.362301210040607	1.96825725473301	1.89628862258861	1.84962884869678	1.75678201364962	1.17237187018876	1.34332728987065	1.27841731136426	1.33882829532104	1.22094581608959
142262.14341.SAMPLE1433	0.703725071585618	0.779635388498058	2.75888573332529	2.72574396065625	2.61615503821532	2.5899832673936	1.74278292997573	1.94203897684842	1.90834456282043	2.02541510651933	1.72938363168149
142262.14341.SAMPLE1434	0.428882935873646	0.291155892880925	1.8662713143242	1.82622513893025	1.7359715530196	1.68360569382577	1.11538335561894	1.22701946689206	1.17627426107754	1.24911169440337	1.10404914882508
142262.14341.SAMPLE1435	0.717250157136094	0.71472624692402	2.47756897381197	2.47514695115896	2.32472212739824	2.33588445135933	1.55379057718058	1.67515654989507	1.65053385619393	1.76999589600847	1.475194800467
142262.14341.SAMPLE1436	0.455797973426445	0.535114080549553	2.11546896262467	2.04502974318417	1.98982704634183	1.90642499851384	1.24189663029603	1.44271424846924	1.37684379381178	1.45853574767294	1.29303076717356
142262.14341.SAMPLE1437	1.23642682272298	1.43341157048747	2.06416040568192	2.08304378515097	1.91380384534033	1.94189481700984	1.30213532781515	1.35969056218973	1.325913932625	1.43896702999179	1.20105482163996
142262.14341.SAMPLE1438	0.686692495373801	0.754132322890196	2.31939128793498	2.15209639668758	2.2173119825801	2.04411604694631	1.54666415312277	1.76802225324083	1.67907258510556	1.71290722851148	1.65252841100235
142262.14341.SAMPLE1439	2.11067995774713	2.1065884799973	1.22674200014846	1.19221410477516	1.24340284216408	1.07634855130429	1.50505133201141	1.40479686483531	1.44107343287318	1.40048927493474	1.64341192347024
142262.14341.SAMPLE1440	0.486785379746024	0.503675330929073	1.97822716349802	1.86464035468991	1.87475201433613	1.73206662725179	1.24995572753004	1.42369990142962	1.35582103306098	1.38146313395486	1.33377707908532
142262.14341.SAMPLE1441	1.58752131997841	1.39357718815585	2.50235042028802	2.44967423687575	2.37278916089712	2.31472547629736	1.50379099682604	1.72878733875765	1.68415864701747	1.79377174653811	1.53191493018555
142262.14341.SAMPLE1442	0.418572030647114	0.465514581374669	2.15021288938386	2.05115058159888	2.03465033100939	1.92042575016833	1.3010669089175	1.51794122909067	1.44480098482699	1.5027634359305	1.38229404537018
142262.14341.SAMPLE1443	1.22176683134903	1.37718692318525	1.80038582211484	1.75781858903698	1.67411312172101	1.61373834379577	1.09554885791198	1.19170998414979	1.14036540968734	1.20141029823254	1.08824911411828
142262.14341.SAMPLE1444	0.803143130202016	0.866060437092231	1.96029501849516	1.940780181898	1.81937145982163	1.79955992808733	1.16594251864632	1.27145687605008	1.23262798946828	1.32689569392139	1.12025857780534
142262.14341.SAMPLE1445	1.98921525345274	2.144461679102	2.22533784971972	2.3506155113534	2.07770245517674	2.29038190302488	1.93756687074743	1.81457506173694	1.86083319150681	1.92669819482543	1.75523520926033
142262.14341.SAMPLE1446	1.37980703134546	1.21889285803281	1.74516590326116	1.8469818209093	1.5718701875699	1.78556341367963	1.51744993308562	1.37338076290147	1.41103683472806	1.48676589253992	1.38040191985033
142262.14341.SAMPLE1447	0.667072472362631	0.726186502516113	1.40965342186573	1.43108983067644	1.27290658600122	1.32039169901165	1.15837941923307	1.04273253982088	1.05323718322839	1.11613635358236	1.1287644766763
142262.14341.SAMPLE1448	0.973152160835344	1.01091705459777	2.12227733036762	2.06035839709132	1.99111846181726	1.92193894486958	1.2361593409256	1.43095641293911	1.36848725167735	1.45946626066194	1.27207077581202
142262.14341.SAMPLE1449	1.1084608513939	1.07001892140602	1.4478292588123	1.37976964125348	1.39442427493477	1.20498500794252	1.19851982751742	1.19700469614763	1.13847744481788	1.14537229011384	1.26478674170879
142262.14341.SAMPLE1450	1.12623346470629	1.06166025651485	1.17073732125306	1.25229445332143	1.10755090838243	1.19737986037641	1.41042511259952	1.18409095676404	1.27499371700192	1.28032768972292	1.44226359796126
142262.14341.SAMPLE1451	1.47071160435273	1.2515762388522	1.27380914950039	1.41796505086761	1.25453789038645	1.46292993025733	1.78123853590004	1.53347876139958	1.6327730610387	1.62676621331075	1.80754393957822
142262.14341.SAMPLE1452	0.74047453554973	0.625657880565544	1.88547725534048	1.91678157484635	1.73560298729984	1.78383044712699	1.23865842298453	1.25241799760251	1.22666132037564	1.3301160222778	1.13933009578785
142262.14341.SAMPLE1453	1.92343075753295	1.9967833529695	1.39613454714978	1.50668635728592	1.46100965779291	1.63078276586917	2.22172279453152	1.95384121223875	2.06618001687587	2.01816686127622	2.27103326812482
142262.14341.SAMPLE1454	0.929071092296007	0.804736328427979	1.2866692348485	1.28029248408121	1.20960169393244	1.1352706001422	1.15467200549965	1.06568129497785	1.04199653321997	1.0736955077725	1.19651661572395
142262.14341.SAMPLE1455	0.904453749909627	0.666800920160488	1.79741055807969	1.82725051966798	1.64442852621089	1.69878692236083	1.20671917344995	1.19885883994582	1.17954080266953	1.27715582605573	1.1140529362907
142262.14341.SAMPLE1456	1.16071064496741	1.17409823893773	2.66228934136573	2.69329680399891	2.50614447530579	2.57041800384041	1.82046984661495	1.88718388588144	1.87939747521989	1.98372613250264	1.68431299544294
142262.14341.SAMPLE1457	1.0572073698008	0.986200118698325	1.30531320137402	1.26437283218783	1.26191237981611	1.10183493364184	1.23042239337558	1.17155552366654	1.13170263667093	1.1509211116	1.31297915511238
142262.14341.SAMPLE1458	1.1363106637612	1.1113151080122	1.66271004115348	1.60144539428262	1.55690667004549	1.4502263597172	1.08391452417505	1.15398154170194	1.09529463067886	1.12712446411258	1.10125568206396
142262.14341.SAMPLE1459	0.669340969059258	0.744632518159638	1.41200626094526	1.43812432862336	1.27288535675906	1.33243417278338	1.17207486924049	1.04858212018593	1.0625903951505	1.12946180488466	1.13813575929531
142262.14341.SAMPLE1460	0.771617978035474	0.751287485308026	1.73126204282455	1.72073181191275	1.58972744781035	1.58155345947997	1.10137997203149	1.13657980953005	1.10014182451353	1.17971103689372	1.05463700805431
142262.14341.SAMPLE1461	1.00061909659984	1.0653276418974	1.53419930019313	1.49420328167718	1.4285779476514	1.34342946065351	1.06922508897525	1.08178301914192	1.03648096063998	1.06555119580912	1.07224431142121
142262.14341.SAMPLE1462	1.12614246981145	0.944649430783576	1.81107358125229	1.75976094648592	1.68992362306045	1.61549883274482	1.10081017560498	1.21042192725859	1.15378316582389	1.21158779160208	1.10706110167718
142262.14341.SAMPLE1463	1.95021963647339	1.90717363766407	2.3935473246481	2.49687200950701	2.23895786825159	2.41247721519387	1.91663757168615	1.84145511953191	1.87629571913345	1.94759196242563	1.72084167038493
142262.14341.SAMPLE1464	0.511072809527868	0.477142275073706	1.2148449295963	1.183565134721	1.22017482290635	1.06141505996123	1.46285364868269	1.36435240231981	1.39632801757662	1.36236470936987	1.59885109430395
142262.14341.SAMPLE1465	1.84151866325996	1.73910788791515	1.27099716780792	1.32055618291335	1.35904502008296	1.31676117625041	1.96906425035409	1.75254855331446	1.86504098090222	1.7931313002786	2.06595437252482
142262.14341.SAMPLE1466	0.984185283708652	0.986279088849739	1.44970123561092	1.46370823524119	1.56158035383485	1.45204651316155	2.1441312110452	1.96236557117243	2.05112744184084	1.96877688509456	2.24564374528398
142262.14341.SAMPLE1467	0.583493038457505	0.555762963882186	1.16017108735295	1.16333377580051	1.165956989062	1.04973065881173	1.48408008778913	1.33979831365733	1.39639831903473	1.35801740415186	1.60455002599773
142262.14341.SAMPLE1468	0.806913632332195	0.747433704874748	1.36894265653732	1.3541634829048	1.45659121542379	1.30548711225253	1.93376804007099	1.78552629190499	1.85611593086394	1.77871232834327	2.05001103180778
142262.14341.SAMPLE1469	1.13934027295135	1.19306026570633	1.37112260219693	1.41565435318548	1.23385234735982	1.33017963931263	1.23759829868132	1.07766331882703	1.1136169402102	1.17608414705687	1.20319858431683
142262.14341.SAMPLE1470	0.999376888085724	1.05730677283142	1.33109784102379	1.39156472710377	1.43675666427748	1.43304664159809	2.10435953694061	1.87282181443324	1.98994561919201	1.91693849195225	2.19246969187155
142262.14341.SAMPLE1471	0.799812422277467	0.772784491025604	1.59484290586082	1.47433533183768	1.65003357103102	1.39660076302525	1.91854158460883	1.85926290842338	1.86793061343862	1.79058955855251	2.05009616200854
142262.14341.SAMPLE1472	0.674044547874532	0.48550569804322	1.51779325123176	1.41208627587041	1.50049401584257	1.25245077948465	1.41780324577018	1.43713035077014	1.37468163829982	1.3623419433092	1.54435623645936
142262.14341.SAMPLE1473	1.28312282145303	1.41651037973667	1.35046195038933	1.29044999295777	1.31544042022878	1.12440225418848	1.27456334231121	1.23831469103593	1.19135282211066	1.20201516885546	1.37332660593499
142262.14341.SAMPLE1474	1.00465945863074	1.11612365909968	1.11418077713542	1.19987565024428	1.10608226323042	1.1623928954533	1.57056859194779	1.32685216028669	1.44748877849448	1.41331030876992	1.6475699096904
142262.14341.SAMPLE1475	0.831685362551922	0.747881794021344	1.12437597047445	1.18237104043851	1.14501923755625	1.12597735775803	1.62602710655625	1.40371240767527	1.51456528107619	1.4666523626449	1.72526990103522
142262.14341.SAMPLE1476	0.68685470272654	0.689216222325369	1.37700717217695	1.31593429086156	1.33651851929824	1.14548487728928	1.24530490241149	1.21866763478487	1.16271914500435	1.17685788075484	1.33282848811499
142262.14341.SAMPLE1477	1.28951866672994	1.10844796122076	1.69796082422483	1.74610943069367	1.53399994504497	1.63893730015746	1.25805880248092	1.18181632706127	1.18249397511622	1.27338411090217	1.15301110826379
142262.14341.SAMPLE1478	0.908402033936162	0.971532575716699	1.2982825177513	1.24172450701898	1.33509565744004	1.12872881636106	1.58095741432711	1.50127671996302	1.52578050243647	1.47583813308117	1.72443229415278
142262.14341.SAMPLE1479	0.762791051651645	0.770890736185164	1.57516588405425	1.46491158184163	1.54840818941749	1.30302149395087	1.39601989831582	1.43241074200932	1.36175495560399	1.34834428975036	1.51120999196383
142262.14341.SAMPLE1480	1.65153349173116	1.74555564792688	2.14351223957126	2.09289500473488	2.00992445891474	1.95512602616611	1.24609754014114	1.42659433937023	1.37319140045653	1.47267835891871	1.25381865247677
142262.14341.SAMPLE1481	1.51005053099446	1.61333318049252	1.5942794019932	1.50053119707402	1.53056054074519	1.33613624182347	1.21859108150361	1.27046947374363	1.20621531373895	1.19832471845034	1.28408040407346
142262.14341.SAMPLE1482	0.505036679948921	0.49548667098307	1.26888035885852	1.21442510080365	1.26861077758659	1.0783495110363	1.40854749865391	1.34526226545925	1.34669698954443	1.326149950214	1.54296879480025
142262.14341.SAMPLE1483	0.856643984414532	0.699558739908114	1.35662301535353	1.38709944239703	1.45774691933074	1.37620900413854	2.0549295582678	1.85778458663401	1.95732647673857	1.87968229138222	2.15485394756192
142262.14341.SAMPLE1484	0.887757928732658	0.870930922031409	1.46681428486542	1.37216922867207	1.52093070634642	1.28263896514377	1.80276533920038	1.73162230343866	1.74921481746845	1.6799841102026	1.93902751200539
142262.14341.SAMPLE1485	1.23810436966139	1.35747942181544	1.68823068763061	1.5739857143295	1.75819347548185	1.51305465140454	2.08319894904995	2.00773890079146	2.02808064928037	1.94117948030332	2.20507905560093
142262.14341.SAMPLE1486	1.16880963492082	0.948879869071595	1.23275396158117	1.2636611107034	1.30315065441007	1.21743635943746	1.83303664662231	1.64262499979892	1.74080454957546	1.67193999532746	1.94192846509882
142262.14341.SAMPLE1487	0.912563234969591	0.983916843979718	1.28160511488041	1.22319295209272	1.28308516768691	1.08597161056313	1.41290580150482	1.3542105457276	1.35203148179557	1.33163315944862	1.54818548056396
